0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.98736e-09,2.29578e-09,8.76002e-10,3.32716e-10,1.25817e-10,4.73812e-11,1.7773e-11,6.6419e-12,2.47333e-12,9.17922e-13,3.39577e-13,1.25241e-13,4.60572e-14,1.68908e-14,6.17817e-15,2.25415e-15,8.20486e-16,2.97968e-16,1.07975e-16,3.90462e-17,1.4092e-17,5.07621e-18,1.82524e-18,6.55155e-19,2.34771e-19,8.39946e-20,3.00049e-20,1.07027e-20,3.81224e-21,1.35605e-21,4.8173e-22,1.70917e-22,6.05674e-23,2.1438e-23,7.57952e-24,2.67686e-24,9.44398e-25,3.32846e-25,1.17194e-25,4.12248e-26,1.44881e-26,5.08723e-27,1.78475e-27,6.25623e-28,2.19128e-28,7.66911e-29,2.68202e-29,9.37262e-30,3.27303e-30,1.14219e-30,3.98321e-31,1.38818e-31,4.83482e-32,1.68286e-32,5.85401e-33,2.03519e-33,7.07148e-34,2.45569e-34,8.52319e-35,2.95667e-35,1.02513e-35,3.55254e-36,1.23051e-36,4.26017e-37,1.47423e-37,5.09927e-38,1.76302e-38,6.09282e-39,2.10473e-39,7.26765e-40,2.50851e-40,8.65501e-41,2.98505e-41,1.02913e-41,3.54674e-42,1.22189e-42,4.20804e-43,1.4487e-43,4.98572e-44,1.71528e-44,5.89927e-45,2.02826e-45,6.97131e-46,2.39536e-46,8.22807e-47,2.82551e-47,9.69994e-48,3.32904e-48,1.14222e-48,3.91795e-49,1.34355e-49,4.60609e-50,1.5787e-50,5.40951e-51,1.85314e-51,6.34674e-52,2.17315e-52,7.43919e-53,2.54602e-53,8.7116e-54,2.98014e-54,1.01925e-54,3.48522e-55,1.19148e-55,4.07242e-56,1.39165e-56,4.75463e-57,1.62412e-57,5.5467e-58,1.89394e-58,6.46571e-59,2.20691e-59,7.53135e-60,2.5697e-60,8.76624e-61,2.98998e-61,1.01964e-61,3.47659e-62,1.18519e-62,4.03968e-63,1.37669e-63,4.6909e-64,1.59811e-64,5.44364e-65,1.85398e-65
1.93602e-06,8.62498e-07,3.80788e-07,1.66695e-07,7.23916e-08,3.12018e-08,1.33529e-08,5.67602e-09,2.39737e-09,1.00645e-09,4.20088e-10,1.74383e-10,7.20105e-11,2.95881e-11,1.20994e-11,4.92528e-12,1.99618e-12,8.05651e-13,3.23855e-13,1.29681e-13,5.17361e-14,2.05666e-14,8.14776e-15,3.2172e-15,1.26629e-15,4.96884e-16,1.94395e-16,7.58354e-17,2.95022e-17,1.14465e-17,4.42963e-18,1.7099e-18,6.58444e-19,2.52956e-19,9.69569e-20,3.7081e-20,1.41511e-20,5.3892e-21,2.04823e-21,7.76922e-22,2.94135e-22,1.1115e-22,4.19261e-23,1.57869e-23,5.93425e-24,2.22695e-24,8.34354e-25,3.12107e-25,1.1657e-25,4.34728e-26,1.61887e-26,6.01986e-27,2.2354e-27,8.28958e-28,3.06996e-28,1.13546e-28,4.19429e-29,1.54742e-29,5.70208e-30,2.09867e-30,7.71534e-31,2.83318e-31,1.03923e-31,3.80788e-32,1.39378e-32,5.0963e-33,1.86156e-33,6.79307e-34,2.47648e-34,9.01963e-35,3.282e-35,1.19314e-35,4.33366e-36,1.57267e-36,5.70226e-37,2.06581e-37,7.47778e-38,2.7046e-38,9.77435e-39,3.52966e-39,1.27364e-39,4.5923e-40,1.65461e-40,5.95722e-41,2.1433e-41,7.70581e-42,2.76857e-42,9.94027e-43,3.56659e-43,1.27887e-43,4.58266e-44,1.64111e-44,5.87338e-45,2.10075e-45,7.50929e-46,2.68268e-46,9.57824e-47,3.41787e-47,1.21894e-47,4.34479e-48,1.54781e-48,5.51108e-49,1.96122e-49,6.97574e-50,2.47989e-50,8.81164e-51,3.12944e-51,1.11087e-51,3.94142e-52,1.39777e-52,4.95469e-53,1.75549e-53,6.21703e-54,2.20077e-54,7.78707e-55,2.75414e-55,9.73672e-56,3.44077e-56,1.2154e-56,4.29145e-57,1.51465e-57,5.3438e-58,1.88459e-58,6.64375e-59,2.34123e-59
8.23954e-05,4.17389e-05,2.08893e-05,1.03359e-05,5.05914e-06,2.4511e-06,1.17606e-06,5.59107e-07,2.63483e-07,1.23136e-07,5.70901e-08,2.62688e-08,1.19997e-08,5.44364e-09,2.45316e-09,1.0985e-09,4.8891e-10,2.16329e-10,9.51834e-11,4.16544e-11,1.81344e-11,7.85549e-12,3.38649e-12,1.45314e-12,6.20751e-13,2.64026e-13,1.11831e-13,4.71759e-14,1.98236e-14,8.29851e-15,3.46121e-15,1.43851e-15,5.95809e-16,2.45953e-16,1.01203e-16,4.15114e-17,1.69753e-17,6.92122e-18,2.81382e-18,1.14076e-18,4.61221e-19,1.85983e-19,7.48024e-20,3.00101e-20,1.20104e-20,4.79524e-21,1.91009e-21,7.59124e-22,3.01031e-22,1.19117e-22,4.70348e-23,1.85342e-23,7.28877e-24,2.86077e-24,1.12068e-24,4.3819e-25,1.71021e-25,6.66285e-26,2.59124e-26,1.00603e-26,3.89931e-27,1.50886e-27,5.82926e-28,2.24851e-28,8.65973e-29,3.33011e-29,1.27871e-29,4.90289e-30,1.87722e-30,7.17752e-31,2.74056e-31,1.04501e-31,3.97953e-32,1.5135e-32,5.74887e-33,2.18094e-33,8.26367e-34,3.12739e-34,1.18217e-34,4.46353e-35,1.68338e-35,6.34163e-36,2.38641e-36,8.97058e-37,3.3685e-37,1.26357e-37,4.73501e-38,1.77257e-38,6.62915e-39,2.47679e-39,9.24494e-40,3.44755e-40,1.28444e-40,4.78105e-41,1.77804e-41,6.60659e-42,2.45265e-42,9.09747e-43,3.37164e-43,1.24853e-43,4.61961e-44,1.70789e-44,6.30916e-45,2.32886e-45,8.58975e-46,3.16584e-46,1.16593e-46,4.29077e-47,1.57792e-47,5.79858e-48,2.12938e-48,7.81414e-49,2.86558e-49,1.05015e-49,3.84589e-50,1.40753e-50,5.14799e-51,1.88165e-51,6.87333e-52,2.50913e-52,9.15404e-53,3.33763e-53,1.2162e-53,4.42908e-54,1.61201e-54
0.0011533,0.000653264,0.000364781,0.000200951,0.000109284,5.87096e-05,3.11745e-05,1.63706e-05,8.50611e-06,4.37524e-06,2.22881e-06,1.12493e-06,5.62766e-07,2.79154e-07,1.37348e-07,6.70504e-08,3.24876e-08,1.56278e-08,7.46546e-09,3.54248e-09,1.67016e-09,7.8254e-10,3.64459e-10,1.68762e-10,7.77085e-11,3.55888e-11,1.62139e-11,7.34953e-12,3.31516e-12,1.48829e-12,6.65073e-13,2.95879e-13,1.31063e-13,5.78123e-14,2.53974e-14,1.11131e-14,4.84408e-15,2.10358e-15,9.10179e-16,3.92424e-16,1.68611e-16,7.22036e-17,3.08185e-17,1.31123e-17,5.56158e-18,2.35181e-18,9.91567e-19,4.16861e-19,1.74759e-19,7.30623e-20,3.04637e-20,1.26688e-20,5.25504e-21,2.17436e-21,8.97477e-22,3.69553e-22,1.51815e-22,6.22243e-23,2.54467e-23,1.03837e-23,4.22804e-24,1.71797e-24,6.96619e-25,2.81904e-25,1.13854e-25,4.58938e-26,1.84644e-26,7.41496e-27,2.97228e-27,1.1893e-27,4.75041e-28,1.89418e-28,7.54012e-29,2.99649e-29,1.18889e-29,4.70946e-30,1.8626e-30,7.35526e-31,2.90013e-31,1.1418e-31,4.48874e-32,1.76212e-32,6.90764e-33,2.70409e-33,1.0571e-33,4.12696e-34,1.60905e-34,6.26528e-35,2.43645e-35,9.46293e-36,3.67076e-36,1.42218e-36,5.50344e-37,2.12715e-37,8.21216e-38,3.16678e-38,1.2198e-38,4.69328e-39,1.8038e-39,6.92517e-40,2.6559e-40,1.01751e-40,3.89417e-41,1.48885e-41,5.68657e-42,2.16981e-42,8.27119e-43,3.14991e-43,1.19844e-43,4.55542e-44,1.72998e-44,6.56384e-45,2.4882e-45,9.42387e-46,3.5661e-46,1.34829e-46,5.09338e-47,1.92249e-47,7.25039e-48,2.73215e-48,1.02872e-48,3.8703e-49,1.45496e-49,5.46537e-50,2.05143e-50
0.00787248,0.00491827,0.00302455,0.00183221,0.00109409,0.000644435,0.00037464,0.000215084,0.00012201,6.84217e-05,3.795e-05,2.08278e-05,1.13154e-05,6.08794e-06,3.24491e-06,1.71405e-06,8.97589e-07,4.66127e-07,2.40123e-07,1.22741e-07,6.2272e-08,3.13654e-08,1.56881e-08,7.79388e-09,3.84677e-09,1.88664e-09,9.19644e-10,4.45627e-10,2.14695e-10,1.02861e-10,4.90144e-11,2.32335e-11,1.0957e-11,5.14175e-12,2.40126e-12,1.11618e-12,5.16472e-13,2.37922e-13,1.09131e-13,4.9847e-14,2.26752e-14,1.02738e-14,4.63683e-15,2.08481e-15,9.33913e-16,4.1685e-16,1.85406e-16,8.21821e-17,3.63055e-17,1.59862e-17,7.0166e-18,3.07008e-18,1.33919e-18,5.82422e-19,2.52559e-19,1.09205e-19,4.70878e-20,2.0248e-20,8.68342e-21,3.71414e-21,1.58456e-21,6.74314e-22,2.86248e-22,1.2122e-22,5.1212e-23,2.15854e-23,9.07728e-24,3.80873e-24,1.5946e-24,6.66171e-25,2.77717e-25,1.15536e-25,4.79674e-26,1.9875e-26,8.2189e-27,3.39221e-27,1.39742e-27,5.74598e-28,2.35833e-28,9.66194e-29,3.95144e-29,1.61321e-29,6.57483e-30,2.67514e-30,1.08665e-30,4.40686e-31,1.78432e-31,7.21324e-32,2.91149e-32,1.17338e-32,4.72181e-33,1.8973e-33,7.6126e-34,3.05005e-34,1.2203e-34,4.87555e-35,1.9453e-35,7.75107e-36,3.08432e-36,1.22571e-36,4.86472e-37,1.9283e-37,7.63388e-38,3.01842e-38,1.19202e-38,4.70184e-39,1.85241e-39,7.28948e-40,2.86521e-40,1.12492e-40,4.41165e-41,1.72822e-41,6.76275e-42,2.6435e-42,1.03222e-42,4.02635e-43,1.56892e-43,6.10724e-44,2.37493e-44,9.22624e-45,3.58073e-45,1.38834e-45,5.37778e-46,2.08113e-46,8.04618e-47
0.032483,0.0221228,0.0148176,0.00976713,0.00633999,0.00405524,0.00255745,0.00159114,0.000977131,0.000592599,0.000355094,0.000210329,0.000123202,7.13962e-05,4.09492e-05,2.32535e-05,1.30785e-05,7.28786e-06,4.02487e-06,2.20366e-06,1.19648e-06,6.44396e-07,3.4435e-07,1.82624e-07,9.61447e-08,5.02579e-08,2.60908e-08,1.34545e-08,6.8933e-09,3.50955e-09,1.77589e-09,8.93308e-10,4.46761e-10,2.22182e-10,1.09893e-10,5.40656e-11,2.64621e-11,1.28866e-11,6.24479e-12,3.01176e-12,1.44576e-12,6.90874e-13,3.28681e-13,1.55694e-13,7.344e-14,3.44988e-14,1.61408e-14,7.52212e-15,3.49209e-15,1.6151e-15,7.44252e-16,3.41728e-16,1.56357e-16,7.12953e-17,3.24e-17,1.46758e-17,6.62611e-18,2.98226e-18,1.33811e-18,5.98582e-19,2.66973e-19,1.18727e-19,5.26495e-20,2.32823e-20,1.02676e-20,4.51591e-21,1.98096e-21,8.66733e-22,3.78262e-22,1.64671e-22,7.15123e-23,3.09814e-23,1.33905e-23,5.77417e-24,2.48423e-24,1.06641e-24,4.56776e-25,1.95229e-25,8.32654e-26,3.54387e-26,1.50522e-26,6.3804e-27,2.69919e-27,1.13965e-27,4.80257e-28,2.02003e-28,8.48073e-29,3.55398e-29,1.48667e-29,6.20787e-30,2.5877e-30,1.07681e-30,4.47328e-31,1.8552e-31,7.68144e-32,3.17535e-32,1.31053e-32,5.40035e-33,2.22189e-33,9.12772e-34,3.74411e-34,1.53352e-34,6.27187e-35,2.5614e-35,1.04458e-35,4.25399e-36,1.73002e-36,7.02609e-37,2.84965e-37,1.15423e-37,4.66903e-38,1.88625e-38,7.61055e-39,3.06682e-39,1.2343e-39,4.96157e-40,1.99202e-40,7.98818e-41,3.19956e-41,1.28005e-41,5.11521e-42,2.04177e-42,8.14072e-43,3.24218e-43,1.28984e-43
0.0925616,0.0680152,0.0491333,0.0349137,0.0244182,0.016818,0.0114135,0.00763609,0.00503914,0.00328161,0.00210992,0.00133995,0.0008409,0.000521686,0.000320077,0.000194288,0.000116717,6.94179e-05,4.08883e-05,2.3859e-05,1.37963e-05,7.90769e-06,4.49402e-06,2.53297e-06,1.41627e-06,7.85745e-07,4.32653e-07,2.36491e-07,1.2835e-07,6.91787e-08,3.70363e-08,1.96989e-08,1.0411e-08,5.46827e-09,2.8549e-09,1.48177e-09,7.6469e-10,3.92436e-10,2.00305e-10,1.01698e-10,5.13675e-11,2.58151e-11,1.29098e-11,6.4251e-12,3.18273e-12,1.56939e-12,7.70394e-13,3.76526e-13,1.83239e-13,8.88019e-14,4.28597e-14,2.06033e-14,9.86553e-15,4.70586e-15,2.23628e-15,1.05881e-15,4.99508e-16,2.34821e-16,1.10009e-16,5.13626e-17,2.39015e-17,1.10863e-17,5.12581e-18,2.36253e-18,1.08557e-18,4.97312e-19,2.27151e-19,1.03452e-19,4.69813e-20,2.12762e-20,9.60884e-21,4.32787e-21,1.94413e-21,8.71053e-22,3.8927e-22,1.73526e-22,7.71621e-23,3.42284e-23,1.51471e-23,6.68733e-24,2.94558e-24,1.29449e-24,5.67619e-25,2.48346e-25,1.08422e-25,4.72334e-26,2.05338e-26,8.90825e-27,3.85683e-27,1.66648e-27,7.18638e-28,3.09298e-28,1.32866e-28,5.69676e-29,2.43802e-29,1.04148e-29,4.44099e-30,1.89033e-30,8.03215e-31,3.40704e-31,1.44272e-31,6.09897e-32,2.57402e-32,1.08457e-32,4.56251e-33,1.91628e-33,8.03589e-34,3.36462e-34,1.40662e-34,5.87168e-35,2.44739e-35,1.0186e-35,4.23331e-36,1.75684e-36,7.28072e-37,3.01308e-37,1.24523e-37,5.13923e-38,2.11819e-38,8.71879e-39,3.5841e-39,1.47144e-39,6.03324e-40,2.47065e-40,1.01049e-40
0.19936,0.156554,0.120882,0.0918161,0.0686327,0.0505123,0.0366201,0.0261635,0.01843,0.0128056,0.00878035,0.00594349,0.00397344,0.00262459,0.00171351,0.00110613,0.000706274,0.000446203,0.000279014,0.00017274,0.000105915,6.43356e-05,3.8725e-05,2.31043e-05,1.36668e-05,8.01717e-06,4.66504e-06,2.6932e-06,1.54297e-06,8.77419e-07,4.95345e-07,2.77679e-07,1.54594e-07,8.54941e-08,4.69726e-08,2.56444e-08,1.39138e-08,7.5037e-09,4.02293e-09,2.14442e-09,1.13668e-09,5.99213e-10,3.14195e-10,1.63886e-10,8.50485e-11,4.39156e-11,2.25657e-11,1.15399e-11,5.87391e-12,2.97622e-12,1.50127e-12,7.53964e-13,3.77033e-13,1.87752e-13,9.31113e-14,4.59907e-14,2.26268e-14,1.10891e-14,5.41401e-15,2.63347e-15,1.2763e-15,6.16344e-16,2.96599e-16,1.42239e-16,6.79834e-17,3.23851e-17,1.5377e-17,7.27798e-18,3.43389e-18,1.61518e-18,7.57427e-19,3.54134e-19,1.65091e-19,7.67416e-20,3.55722e-20,1.64431e-20,7.58004e-21,3.48491e-21,1.59795e-21,7.30816e-22,3.33382e-22,1.51699e-22,6.8857e-23,3.11785e-23,1.40838e-23,6.3469e-24,2.85359e-24,1.28006e-24,5.7291e-25,2.55847e-25,1.14005e-25,5.06911e-26,2.24914e-26,9.95853e-27,4.40025e-27,1.94034e-27,8.53904e-28,3.75044e-28,1.64403e-28,7.19293e-29,3.14108e-29,1.36912e-29,5.9567e-30,2.58691e-30,1.12145e-30,4.85299e-31,2.09644e-31,9.04087e-32,3.89224e-32,1.67287e-32,7.17805e-33,3.07498e-33,1.31516e-33,5.61595e-34,2.39434e-34,1.01924e-34,4.33213e-35,1.83852e-35,7.79093e-36,3.29661e-36,1.39288e-36,5.87673e-37,2.47594e-37,1.04168e-37,4.37646e-38
0.346487,0.288152,0.235801,0.189913,0.15058,0.117577,0.090441,0.068557,0.0512323,0.0377574,0.0274532,0.0197004,0.0139577,0.009767,0.00675266,0.00461428,0.00311741,0.00208299,0.00137696,0.000900799,0.000583358,0.000374082,0.000237598,0.000149513,9.32357e-05,5.7632e-05,3.53203e-05,2.14666e-05,1.29413e-05,7.74031e-06,4.59404e-06,2.70627e-06,1.5826e-06,9.18916e-07,5.29858e-07,3.03457e-07,1.72647e-07,9.75925e-08,5.48194e-08,3.06039e-08,1.69827e-08,9.3688e-09,5.13886e-09,2.80292e-09,1.52044e-09,8.20348e-10,4.40296e-10,2.35104e-10,1.24908e-10,6.60365e-11,3.47443e-11,1.81942e-11,9.48363e-12,4.92095e-12,2.54212e-12,1.30753e-12,6.69666e-13,3.41545e-13,1.73483e-13,8.77642e-14,4.42248e-14,2.21989e-14,1.11007e-14,5.53026e-15,2.74506e-15,1.35768e-15,6.69128e-16,3.28636e-16,1.60858e-16,7.84721e-17,3.81558e-17,1.84927e-17,8.93433e-18,4.30295e-18,2.06603e-18,9.88999e-19,4.72025e-19,2.24628e-19,1.0659e-19,5.04357e-20,2.37986e-20,1.11989e-20,5.25568e-21,2.45997e-21,1.1484e-21,5.34739e-22,2.48364e-22,1.15067e-22,5.31799e-23,2.45183e-23,1.12771e-23,5.17468e-24,2.36899e-24,1.08206e-24,4.93128e-25,2.24236e-25,1.01743e-25,4.6064e-26,2.08112e-26,9.38258e-27,4.22132e-27,1.89535e-27,8.49287e-28,3.79803e-28,1.69516e-28,7.55133e-29,3.35744e-29,1.48996e-29,6.59986e-30,2.91808e-30,1.28788e-30,5.67381e-31,2.49522e-31,1.09543e-31,4.80081e-32,2.10042e-32,9.1742e-33,4.00047e-33,1.74157e-33,7.56955e-34,3.28477e-34,1.42316e-34,6.15635e-35,2.65904e-35,1.14674e-35
