h,tau,error
0.125,0.125,0.00909315
0.0625,0.0625,0.0161181
0.03125,0.03125,0.0126766
0.015625,0.015625,0.00843115
0.0078125,0.0078125,0.00507913
0.00390625,0.00390625,0.00287461
0.00195312,0.00195312,0.00155313
0.000976562,0.000976562,0.000812259
0.000488281,0.000488281,0.000416099
0.000244141,0.000244141,0.00021068
0.00012207,0.00012207,0.000106015
6.10352e-05,6.10352e-05,5.3178e-05
3.05176e-05,3.05176e-05,2.66319e-05
1.52588e-05,1.52588e-05,1.33267e-05
