h,tau,error
0.00012207,0.03125,0.00736243
0.00012207,0.015625,0.00581134
0.00012207,0.0078125,0.00349864
0.00012207,0.00390625,0.00158142
0.00012207,0.00195312,0.000508273
0.00012207,0.000976562,0.000109551
0.00012207,0.000488281,1.628e-05
