h,tau,error
3.05176e-05,0.03125,0
3.05176e-05,0.015625,0
3.05176e-05,0.0078125,0
3.05176e-05,0.00390625,0
3.05176e-05,0.00195312,0
3.05176e-05,0.000976562,0
3.05176e-05,0.000488281,0
3.05176e-05,0.000244141,0
3.05176e-05,0.00012207,0
