h,tau,error
0.125,0.125,0.0976649
0.0625,0.0625,0.0766027
0.03125,0.03125,0.056183
0.015625,0.015625,0.0388576
0.0078125,0.0078125,0.0255389
0.00390625,0.00390625,0.0159407
0.00195312,0.00195312,0.00946656
0.000976562,0.000976562,0.00536416
0.000488281,0.000488281,0.00291614
0.000244141,0.000244141,0.00153401
0.00012207,0.00012207,0.000788962
6.10352e-05,6.10352e-05,0.000400369
3.05176e-05,3.05176e-05,0.000201705
1.52588e-05,1.52588e-05,0.000101238
