h,tau,error
0.125,1.52588e-05,0.0139577
0.0625,1.52588e-05,0.0526032
0.03125,1.52588e-05,0.0766683
0.015625,1.52588e-05,0.0890858
0.0078125,1.52588e-05,0.0953214
0.00390625,1.52588e-05,0.0984387
0.00195312,1.52588e-05,0.0999962
0.000976562,1.52588e-05,0.100774
0.000488281,1.52588e-05,0.101161
0.000244141,1.52588e-05,0.101352
0.00012207,1.52588e-05,0.101441
6.10352e-05,1.52588e-05,0.10147
