h,tau,error
0.03125,0.00012207,0.0176587
0.015625,0.00012207,0.0126804
0.0078125,0.00012207,0.010497
0.00390625,0.00012207,0.00839913
0.00195312,0.00012207,0.00632522
0.000976562,0.00012207,0.0045452
0.000488281,0.00012207,0.00315978
