h,tau,error
0.125,1.52588e-05,0.312277
0.0625,1.52588e-05,0.330086
0.03125,1.52588e-05,0.337547
0.015625,1.52588e-05,0.340938
0.0078125,1.52588e-05,0.34255
0.00390625,1.52588e-05,0.343336
0.00195312,1.52588e-05,0.343723
0.000976562,1.52588e-05,0.343916
0.000488281,1.52588e-05,0.344011
0.000244141,1.52588e-05,0.344058
0.00012207,1.52588e-05,0.344079
6.10352e-05,1.52588e-05,0.344085
