h,tau,error
0.125,0.125,0.110884
0.0625,0.0625,0.0686695
0.03125,0.03125,0.0471168
0.015625,0.015625,0.032721
0.0078125,0.0078125,0.0212987
0.00390625,0.00390625,0.0130723
0.00195312,0.00195312,0.00760342
0.000976562,0.000976562,0.00421663
0.000488281,0.000488281,0.00224931
0.000244141,0.000244141,0.00116693
0.00012207,0.00012207,0.000595048
6.10352e-05,6.10352e-05,0.000300545
3.05176e-05,3.05176e-05,0.000151043
1.52588e-05,1.52588e-05,7.5716e-05
