h,tau,error
0.03125,0.00012207,0.0127231
0.015625,0.00012207,0.0112129
0.0078125,0.00012207,0.00911796
0.00390625,0.00012207,0.00696625
0.00195312,0.00012207,0.0050501
0.000976562,0.00012207,0.00350481
0.000488281,0.00012207,0.00235909
