h,tau,error
0.125,0.125,0.108973
0.0625,0.0625,0.0889568
0.03125,0.03125,0.0669539
0.015625,0.015625,0.0476308
0.0078125,0.0078125,0.0321474
0.00390625,0.00390625,0.0205979
0.00195312,0.00195312,0.0125454
0.000976562,0.000976562,0.00727626
0.000488281,0.000488281,0.00403548
0.000244141,0.000244141,0.00215542
0.00012207,0.00012207,0.00111968
6.10352e-05,6.10352e-05,0.000571451
3.05176e-05,3.05176e-05,0.00028877
1.52588e-05,1.52588e-05,0.000145163
