h,tau,error
0.125,0.125,0.0343789
0.0625,0.0625,0.0176779
0.03125,0.03125,0.00789224
0.015625,0.015625,0.00273139
0.0078125,0.0078125,0.000911897
0.00390625,0.00390625,0.00027848
0.00195312,0.00195312,7.34808e-05
0.000976562,0.000976562,1.81759e-05
0.000488281,0.000488281,4.52841e-06
0.000244141,0.000244141,1.13126e-06
0.00012207,0.00012207,2.82775e-07
6.10352e-05,6.10352e-05,7.0693e-08
3.05176e-05,3.05176e-05,1.76734e-08
1.52588e-05,1.52588e-05,4.41839e-09
