h,tau,error
0.03125,3.05176e-05,0.367879
0.015625,3.05176e-05,0.386684
0.0078125,3.05176e-05,0.374959
0.00390625,3.05176e-05,0.368504
0.00195312,3.05176e-05,0.367895
0.000976562,3.05176e-05,0.36788
0.000488281,3.05176e-05,0.36788
0.000244141,3.05176e-05,0.367879
0.00012207,3.05176e-05,0.367879
