h,tau,error
0.125,0.125,0.0411501
0.0625,0.0625,0.0228667
0.03125,0.03125,0.0106797
0.015625,0.015625,0.00401119
0.0078125,0.0078125,0.00133021
0.00390625,0.00390625,0.000428659
0.00195312,0.00195312,0.000118164
0.000976562,0.000976562,2.9456e-05
0.000488281,0.000488281,7.31443e-06
0.000244141,0.000244141,1.82609e-06
0.00012207,0.00012207,4.56381e-07
6.10352e-05,6.10352e-05,1.14088e-07
3.05176e-05,3.05176e-05,2.85217e-08
1.52588e-05,1.52588e-05,7.13043e-09
