h,tau,error
0.125,1.52588e-05,0.373663
0.0625,1.52588e-05,0.367879
0.03125,1.52588e-05,0.367879
0.015625,1.52588e-05,0.367879
0.0078125,1.52588e-05,0.367879
0.00390625,1.52588e-05,0.367879
0.00195312,1.52588e-05,0.367879
0.000976562,1.52588e-05,0.367879
0.000488281,1.52588e-05,0.367879
0.000244141,1.52588e-05,0.367879
0.00012207,1.52588e-05,0.367879
6.10352e-05,1.52588e-05,0.367879
