h,tau,error
0.125,1.52588e-05,0.394503
0.0625,1.52588e-05,0.383743
0.03125,1.52588e-05,0.375967
0.015625,1.52588e-05,0.37119
0.0078125,1.52588e-05,0.368928
0.00390625,1.52588e-05,0.368123
0.00195312,1.52588e-05,0.367918
0.000976562,1.52588e-05,0.367883
0.000488281,1.52588e-05,0.36788
0.000244141,1.52588e-05,0.367879
0.00012207,1.52588e-05,0.367879
6.10352e-05,1.52588e-05,0.366924
