h,tau,error
0.03125,3.05176e-05,0.367879
0.015625,3.05176e-05,0.380077
0.0078125,3.05176e-05,0.387254
0.00390625,3.05176e-05,0.369031
0.00195312,3.05176e-05,0.367936
0.000976562,3.05176e-05,0.367881
0.000488281,3.05176e-05,0.36788
0.000244141,3.05176e-05,0.367879
0.00012207,3.05176e-05,0.367879
