h,tau,error
0.125,0.125,0.0506956
0.0625,0.0625,0.0243345
0.03125,0.03125,0.012121
0.015625,0.015625,0.00560436
0.0078125,0.0078125,0.00205949
0.00390625,0.00390625,0.000628029
0.00195312,0.00195312,0.00017065
0.000976562,0.000976562,4.39294e-05
0.000488281,0.000488281,1.10767e-05
0.000244141,0.000244141,2.77542e-06
0.00012207,0.00012207,6.94261e-07
6.10352e-05,6.10352e-05,1.7359e-07
3.05176e-05,3.05176e-05,4.33991e-08
1.52588e-05,1.52588e-05,1.08499e-08
