0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
2.13454,2.06767,1.99859,1.92705,1.85277,1.77542,1.69457,1.60972,1.52019,1.42515,1.32343,1.2134,1.09268,0.957417,0.80071,0.607476,0.329989,0.0305766,9.31693e-06,5.28749e-17,2.07295e-52,1.9661e-163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.19303,2.128,2.06093,1.99163,1.91984,1.84528,1.76761,1.68641,1.60114,1.51113,1.41549,1.31305,1.20212,1.0802,0.943281,0.784086,0.586285,0.293717,0.0198275,2.2742e-06,6.0332e-19,1.68555e-58,1.59462e-182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.25,2.18666,2.12145,2.05418,1.98464,1.9126,1.83776,1.75978,1.67821,1.59251,1.502,1.40577,1.30259,1.19072,1.06755,0.928888,0.767056,0.564505,0.256762,0.012163,4.6763e-07,4.03533e-21,2.59526e-65,7.21929e-204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.30556,2.24379,2.18028,2.11488,2.0474,1.97764,1.90534,1.83022,1.75191,1.66997,1.58384,1.49283,1.39599,1.29205,1.1792,1.05473,0.914227,0.749554,0.541923,0.220002,0.00701715,7.95135e-08,1.49447e-23,6.3117e-73,1.03056e-227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.35982,2.2995,2.23757,2.17389,2.10829,2.04061,1.97061,1.89806,1.82264,1.744,1.66168,1.57513,1.4836,1.38613,1.28142,1.16758,1.04176,0.899298,0.73153,0.518273,0.184382,0.00378324,1.09505e-08,2.87205e-26,1.96723e-81,2.38283e-254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.41286,2.3539,2.29343,2.23134,2.16748,2.10169,2.03379,1.96356,1.89074,1.81503,1.73606,1.65336,1.56636,1.4743,1.37621,1.27071,1.15585,1.02863,0.88411,0.712958,0.493254,0.150804,0.00189224,1.19238e-09,2.65392e-29,6.14202e-91,4.05996e-284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.46475,2.40706,2.34797,2.28735,2.22509,2.16105,2.09507,2.02695,1.95648,1.8834,1.80739,1.72808,1.645,1.55754,1.46495,1.36621,1.25991,1.14401,1.01536,0.868681,0.693845,0.466566,0.120044,0.000870421,9.97641e-11,1.07723e-32,1.43668e-101,2.02297e-317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.51558,2.45908,2.40126,2.34202,2.28125,2.21883,2.1546,2.08842,2.02009,1.94938,1.87603,1.79972,1.72007,1.63658,1.54867,1.45554,1.35614,1.24901,1.13205,1.00193,0.853027,0.674224,0.437949,0.0927014,0.000364435,6.2012e-12,1.72749e-36,1.79877e-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.56539,2.51002,2.4534,2.39544,2.33606,2.27514,2.21254,2.14814,2.08176,2.01321,1.94225,1.86863,1.79202,1.71201,1.62813,1.53975,1.44606,1.34598,1.23802,1.11996,0.98835,0.837154,0.654149,0.407223,0.0691757,0.000137196,2.75448e-13,9.69568e-41,8.26018e-127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.61426,2.55994,2.50445,2.4477,2.38962,2.33009,2.26901,2.20625,2.14166,2.07508,2.0063,1.9351,1.8612,1.78428,1.70392,1.61963,1.53077,1.43651,1.33574,1.22691,1.10774,0.974589,0.82105,0.633671,0.374357,0.0496558,4.57966e-05,8.37229e-15,1.66561e-45,9.21519e-142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.66224,2.60891,2.55448,2.49887,2.442,2.38377,2.3241,2.26286,2.19993,2.13516,2.06837,1.99937,1.92792,1.85375,1.77651,1.69579,1.61108,1.52174,1.4269,1.32542,1.2157,1.09537,0.960628,0.804684,0.612811,0.33952,0.0341148,1.33482e-05,1.66181e-16,7.5828e-51,1.61074e-158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.70936,2.65698,2.60355,2.54901,2.49328,2.43628,2.37792,2.3181,2.2567,2.1936,2.12864,2.06165,1.99242,1.92072,1.84626,1.7687,1.68762,1.60249,1.51265,1.41722,1.31501,1.20437,1.08284,0.946439,0.788,0.591528,0.303137,0.0223116,3.34186e-06,2.05027e-18,7.85463e-57,2.77164e-177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.75568,2.70419,2.65172,2.59818,2.54353,2.48768,2.43055,2.37205,2.31208,2.25053,2.18725,2.1221,2.0549,1.98544,1.91349,1.83874,1.76086,1.67941,1.59385,1.50351,1.40747,1.30452,1.19293,1.07014,0.932,0.770931,0.569703,0.26588,0.0138133,7.0635e-07,1.4925e-20,1.5734e-63,2.84334e-198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.80123,2.7506,2.69902,2.64644,2.5928,2.53803,2.48206,2.42481,2.36617,2.30605,2.24434,2.18088,2.11554,2.04813,1.97844,1.90623,1.83119,1.75298,1.67116,1.58517,1.49431,1.39766,1.29394,1.18138,1.05729,0.917297,0.753406,0.547137,0.22862,0.00804817,1.23739e-07,6.05878e-23,5.09667e-71,9.92251e-222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.84605,2.79623,2.74551,2.69384,2.64116,2.58741,2.53253,2.47644,2.41905,2.36028,2.30001,2.23813,2.1745,2.10896,2.04134,1.97141,1.89894,1.82361,1.74507,1.66287,1.57644,1.48506,1.38778,1.28328,1.16972,1.04427,0.902326,0.73537,0.523565,0.192319,0.00438527,1.76028e-08,1.28703e-25,2.1758e-79,6.14455e-248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.89018,2.84113,2.79122,2.74041,2.68865,2.63587,2.58201,2.52701,2.4708,2.41328,2.35437,2.29395,2.2319,2.16809,2.10236,2.03452,1.96436,1.89162,1.816,1.73712,1.65453,1.56766,1.47575,1.37783,1.27254,1.15795,1.0311,0.887096,0.716789,0.498686,0.15792,0.00221865,1.98615e-09,1.32804e-28,9.62359e-89,3.12823e-277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.93364,2.88533,2.8362,2.78621,2.73531,2.68345,2.63056,2.5766,2.52149,2.46515,2.4075,2.34844,2.28787,2.22566,2.16167,2.09574,2.02768,1.95728,1.88428,1.80835,1.72913,1.64615,1.55882,1.46638,1.36781,1.26171,1.14607,1.01778,0.871623,0.697661,0.472189,0.126248,0.0010335,1.72856e-10,6.09374e-32,3.31806e-99,5.28739e-310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
2.97647,2.92887,2.88048,2.83127,2.78119,2.7302,2.67824,2.62525,2.57118,2.51595,2.45949,2.4017,2.3425,2.28178,2.2194,2.15523,2.0891,2.02082,1.95018,1.8769,1.80067,1.72111,1.63773,1.54994,1.45694,1.35771,1.25079,1.13408,1.00432,0.855923,0.678017,0.443796,0.0979502,0.00043879,1.12266e-11,1.12045e-35,6.40297e-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
3.01869,2.97176,2.92409,2.87562,2.82633,2.77616,2.72508,2.67302,2.61993,2.56575,2.5104,2.45381,2.3959,2.33655,2.27567,2.21312,2.14876,2.08243,2.01394,1.94305,1.8695,1.79296,1.71305,1.62926,1.541,1.44744,1.34753,1.23977,1.12197,0.990697,0.840007,0.657909,0.413305,0.073472,0.000167773,5.23662e-13,7.32354e-40,4.75321e-124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
3.06033,3.01405,2.96705,2.9193,2.87075,2.82138,2.77112,2.71994,2.66779,2.6146,2.5603,2.50484,2.44812,2.39007,2.33058,2.26954,2.20682,2.14228,2.07575,2.00703,1.93589,1.86206,1.78521,1.70494,1.62075,1.532,1.43788,1.33727,1.22864,1.10972,0.976907,0.823867,0.637391,0.380649,0.0530433,5.69788e-05,1.6803e-14,1.48911e-44,8.99973e-139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
3.10141,3.05575,3.0094,2.96233,2.9145,2.86588,2.81642,2.76608,2.7148,2.66255,2.60925,2.55485,2.49927,2.44242,2.38424,2.3246,2.2634,2.20051,2.13578,2.06904,2.0001,1.92871,1.8546,1.77743,1.6968,1.61219,1.52296,1.42825,1.32693,1.21741,1.09733,0.962922,0.807473,0.616492,0.34596,0.0366733,1.69271e-05,3.53967e-16,8.15577e-50,2.80242e-155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
3.14195,3.09689,3.05117,3.00475,2.95761,2.9097,2.861,2.81145,2.76102,2.70966,2.6573,2.6039,2.54938,2.49368,2.43671,2.37838,2.3186,2.25724,2.19418,2.12926,2.06232,1.99314,1.9215,1.84711,1.76962,1.68862,1.60359,1.51386,1.41855,1.3165,1.20606,1.08477,0.948715,0.790773,0.595185,0.309619,0.0241511,4.32717e-06,4.6592e-18,1.033e-55,9.02151e-174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
3.18198,3.13749,3.09237,3.04658,3.00009,2.95288,2.90489,2.85611,2.80648,2.75596,2.7045,2.65204,2.59853,2.5439,2.48808,2.43098,2.37252,2.31259,2.25107,2.18783,2.12272,2.05557,1.98616,1.91426,1.83958,1.76177,1.6804,1.59494,1.5047,1.40879,1.30599,1.1946,1.07206,0.934262,0.773701,0.573364,0.272268,0.0150641,9.35552e-07,3.63774e-20,2.5731e-62,1.82412e-194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
3.22151,3.17758,3.13303,3.08784,3.04198,2.99543,2.94814,2.90008,2.85121,2.8015,2.75089,2.69933,2.64677,2.59316,2.53842,2.48247,2.42524,2.36664,2.30656,2.24487,2.18146,2.11616,2.04879,1.97915,1.907,1.83203,1.75389,1.67214,1.58624,1.49549,1.39896,1.2954,1.18303,1.05918,0.919546,0.756185,0.55084,0.234762,0.00884772,1.67956e-07,1.59298e-22,1.05596e-69,1.33162e-217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
3.26056,3.21716,3.17317,3.12856,3.08331,3.03738,2.99075,2.94339,2.89525,2.84631,2.7965,2.7458,2.69415,2.6415,2.58777,2.53291,2.47685,2.41949,2.36074,2.30051,2.23866,2.17507,2.10958,2.042,1.97212,1.8997,1.82444,1.74597,1.66384,1.5775,1.48622,1.38906,1.28472,1.17135,1.04615,0.904563,0.738164,0.527354,0.19807,0.00486273,2.45371e-08,3.67457e-25,5.83793e-78,1.85228e-243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
3.29915,3.25626,3.2128,3.16875,3.12408,3.07876,3.03277,2.98607,2.93863,2.89042,2.84139,2.7915,2.74071,2.68896,2.63621,2.58237,2.5274,2.47121,2.41372,2.35484,2.29445,2.23244,2.16866,2.10297,2.03518,1.96507,1.89238,1.81682,1.73801,1.6555,1.56871,1.4769,1.3791,1.27396,1.15956,1.03296,0.889319,0.7196,0.502604,0.163158,0.00248334,2.85031e-09,4.15059e-28,3.43364e-87,2.30782e-272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
3.33729,3.2949,3.25196,3.20844,3.16433,3.1196,3.07422,3.02816,2.98139,2.93387,2.88558,2.83647,2.7865,2.73561,2.68377,2.63091,2.57697,2.52188,2.46556,2.40794,2.34891,2.28837,2.22619,2.16224,2.09635,2.02834,1.95798,1.88503,1.80916,1.73001,1.64711,1.55986,1.46752,1.36906,1.26311,1.14766,1.01962,0.87383,0.700487,0.476277,0.130883,0.0011687,2.56165e-10,2.10512e-31,1.62454e-97,1.05565e-304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
3.375,3.33309,3.29065,3.24765,3.20408,3.15991,3.11511,3.06966,3.02353,2.97669,2.9291,2.88073,2.83154,2.78148,2.7305,2.67856,2.6256,2.57155,2.51634,2.4599,2.40215,2.34297,2.28228,2.21993,2.15579,2.0897,2.02147,1.95087,1.87765,1.80148,1.72198,1.63868,1.55096,1.45807,1.35895,1.25218,1.13565,1.00614,0.858112,0.680849,0.448083,0.101928,0.000501852,1.72426e-11,4.32717e-35,4.45918e-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
3.41229,3.37085,3.32888,3.28639,3.24334,3.19971,3.15547,3.11061,3.0651,3.0189,2.97199,2.92433,2.87588,2.8266,2.77645,2.72538,2.67334,2.62028,2.56611,2.51079,2.45423,2.39634,2.33702,2.27617,2.21365,2.14933,2.08304,2.01458,1.94374,1.87024,1.79376,1.71391,1.6302,1.54202,1.44856,1.34876,1.24114,1.12353,0.992501,0.842178,0.660739,0.417803,0.0767748,0.000194322,8.36934e-13,3.20222e-39,4.89641e-122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
3.44918,3.40819,3.36669,3.32467,3.28212,3.23902,3.19533,3.15104,3.10611,3.06053,3.01427,2.96728,2.91954,2.87101,2.82165,2.77142,2.72025,2.66812,2.61494,2.56067,2.50523,2.44854,2.39051,2.33105,2.27004,2.20735,2.14285,2.07635,2.00767,1.93658,1.8628,1.78601,1.7058,1.62168,1.53301,1.43898,1.33849,1.23001,1.11127,0.978698,0.826022,0.640211,0.385346,0.0556846,6.69288e-05,2.80683e-14,7.4719e-44,1.42835e-136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
3.48569,3.44512,3.40407,3.36253,3.32046,3.27785,3.23469,3.19094,3.14659,3.10161,3.05596,3.00963,2.96257,2.91475,2.86614,2.8167,2.76637,2.71512,2.66288,2.6096,2.55522,2.49966,2.44284,2.38468,2.32506,2.26389,2.20104,2.13634,2.06964,2.00073,1.92939,1.85533,1.77822,1.69765,1.61311,1.52395,1.42934,1.32814,1.21876,1.09886,0.964703,0.809619,0.619302,0.350814,0.0386971,2.01948e-05,6.20772e-16,4.76137e-49,7.14118e-153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
3.52181,3.48166,3.44105,3.39995,3.35836,3.31624,3.27358,3.23036,3.18656,3.14214,3.09709,3.05138,3.00498,2.95785,2.90995,2.86126,2.81173,2.76132,2.70997,2.65763,2.60425,2.54975,2.49407,2.43712,2.37882,2.31906,2.25773,2.1947,2.12982,2.06291,1.99377,1.92217,1.84783,1.7704,1.68946,1.6045,1.51484,1.41963,1.3177,1.2074,1.0863,0.950491,0.792919,0.597993,0.314554,0.0256274,5.25146e-06,8.61743e-18,7.11497e-55,3.8492e-171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
3.55756,3.51783,3.47764,3.43698,3.39583,3.35418,3.31201,3.2693,3.22603,3.18216,3.13769,3.09257,3.04679,3.00032,2.95312,2.90515,2.85638,2.80676,2.75626,2.70481,2.65237,2.59888,2.54427,2.48847,2.4314,2.37296,2.31305,2.25156,2.18835,2.12327,2.05615,1.98679,1.91493,1.8403,1.76254,1.68123,1.59584,1.50568,1.40986,1.30718,1.19593,1.07358,0.936036,0.775855,0.576189,0.277182,0.016083,1.15673e-06,7.12825e-20,2.12126e-61,1.36243e-191,0,0,0,0,0,0,0,0,0,0,0,0,0,-0
3.59296,3.55362,3.51384,3.4736,3.4329,3.39171,3.35001,3.30778,3.26502,3.22168,3.17776,3.13322,3.08805,3.0422,2.99566,2.94838,2.90033,2.85148,2.80178,2.75118,2.69964,2.64711,2.59351,2.53879,2.48286,2.42566,2.36708,2.30702,2.24536,2.18198,2.11671,2.04938,1.97978,1.90766,1.83274,1.75465,1.67296,1.58713,1.49646,1.40002,1.29657,1.18435,1.06069,0.921319,0.758356,0.553709,0.239537,0.0095087,2.11907e-07,3.32333e-22,1.05857e-68,1.83065e-214,0,0,0,0,0,0,0,0,0,0,0,0,-0
3.62802,3.58906,3.54967,3.50985,3.46957,3.42882,3.38757,3.34583,3.30355,3.26073,3.21734,3.17335,3.12876,3.08351,3.0376,2.99098,2.94363,2.89551,2.84658,2.79679,2.7461,2.69447,2.64183,2.58812,2.53328,2.47724,2.4199,2.36118,2.30097,2.23915,2.17559,2.11012,2.04258,1.97274,1.90036,1.82514,1.74672,1.66465,1.57838,1.48718,1.39012,1.28589,1.17266,1.04765,0.906335,0.740357,0.530301,0.202587,0.0052634,3.16468e-08,8.20765e-25,7.24874e-77,4.97383e-240,0,0,0,0,0,0,0,0,0,0,0,-0
3.66273,3.62415,3.58515,3.54573,3.50586,3.46553,3.42473,3.38344,3.34164,3.29931,3.25643,3.21298,3.16894,3.12428,3.07897,3.03299,2.98631,2.93888,2.89068,2.84166,2.79179,2.74101,2.68928,2.63654,2.58272,2.52777,2.4716,2.41413,2.35527,2.29491,2.23292,2.16918,2.10352,2.03576,1.96568,1.89304,1.81752,1.73876,1.6563,1.56958,1.47785,1.38014,1.27512,1.16086,1.03445,0.891089,0.721818,0.505665,0.167312,0.00270885,3.76591e-09,9.99283e-28,5.39846e-86,1.29988e-268,0,0,0,0,0,0,0,0,0,0,-0
3.69713,3.65891,3.62028,3.58124,3.54177,3.50186,3.46149,3.42064,3.3793,3.33745,3.29506,3.25213,3.20863,3.16452,3.1198,3.07443,3.02838,2.98162,2.93412,2.88584,2.83674,2.78678,2.73591,2.68408,2.63124,2.57732,2.52225,2.46595,2.40835,2.34934,2.28883,2.22667,2.16275,2.09689,2.02891,1.95859,1.88568,1.80986,1.73076,1.64791,1.56073,1.46846,1.3701,1.26426,1.14895,1.0211,0.875594,0.702727,0.479483,0.134593,0.00128571,3.47592e-10,5.50722e-31,3.32006e-96,1.35643e-300,0,0,0,0,0,0,0,0,0,-0
3.7312,3.69333,3.65507,3.61641,3.57733,3.53781,3.49786,3.45744,3.41654,3.37515,3.33325,3.29081,3.24783,3.20426,3.1601,3.11531,3.06988,3.02376,2.97693,2.92935,2.88099,2.83181,2.78176,2.7308,2.67888,2.62593,2.5719,2.51671,2.46029,2.40255,2.3434,2.28273,2.22041,2.1563,2.09024,2.02204,1.95148,1.87829,1.80217,1.72272,1.63947,1.55182,1.45901,1.35998,1.25332,1.13693,1.00761,0.85987,0.683107,0.45146,0.105143,0.000557311,2.41007e-11,1.24184e-34,1.2209e-107,0,0,0,0,0,0,0,0,0,-0
3.76497,3.72744,3.68954,3.65124,3.61253,3.57341,3.53385,3.49385,3.45338,3.41244,3.371,3.32905,3.28656,3.24351,3.19989,3.15567,3.11082,3.06532,3.01913,2.97223,2.92458,2.87614,2.82687,2.77674,2.72568,2.67366,2.62061,2.56646,2.51116,2.45461,2.39674,2.33745,2.27662,2.21413,2.14983,2.08357,2.01515,1.94434,1.87088,1.79444,1.71464,1.63099,1.54287,1.44949,1.34978,1.24227,1.1248,0.993965,0.843928,0.663006,0.421365,0.0794691,0.00021807,1.20918e-12,1.01899e-38,1.85673e-120,0,0,0,0,0,0,0,0,-0
