0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98754e-26,1.44714e-17,1.15459e-14,4.70413e-13,7.62061e-12,7.39243e-11,5.07321e-10,2.69336e-09,1.1691e-08,4.3074e-08,1.38386e-07,3.95629e-07,1.02248e-06,2.41921e-06,5.29446e-06,1.08101e-05,2.07415e-05,3.76316e-05,6.49083e-05,0.000106936,0.000168975,0.000257037,0.000377636,0.000537459,0.000742979,0.00100006,0.00131358,0.00168715,0.00212289,0.00262135,0.00318147,0.00380074,0.00447536,0.00520048,0.00597044,0.00677909,0.00762001,0.00848674,0.009373,0.0102728,0.0111807,0.0120914,0.0130007,0.0139044,0.0147993,0.0156822,0.0165509,0.0174034,0.0182379,0.0190533,0.0198486,0.020623,0.0213762,0.0221076,0.0228173,0.0235052,0.0241712,0.0248157,0.0254388,0.0260407,0.0266219,0.0271825,0.0277231,0.028244,0.0287455,0.0292282,0.0296922,0.0301382,0.0305663,0.0309771,0.0313709,0.031748,0.0321088,0.0324537,0.0327829,0.0330968,0.0333957,0.0336799,0.0339495
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.90132e-27,2.85856e-18,2.28448e-15,9.59652e-14,1.63174e-12,1.67143e-11,1.21424e-10,6.83017e-10,3.14152e-09,1.22596e-08,4.1687e-08,1.26015e-07,3.43978e-07,8.5852e-07,1.97935e-06,4.25151e-06,8.56913e-06,1.63072e-05,2.9457e-05,5.07447e-05,8.37094e-05,0.000132718,0.0002029,0.000299994,0.000430116,0.000599454,0.000813939,0.0010789,0.00139874,0.0017767,0.00221467,0.00271309,0.00327097,0.00388599,0.00455462,0.00527233,0.00603387,0.00683345,0.007665,0.00852238,0.00939957,0.0102908,0.0111907,0.0120942,0.012997,0.0138951,0.014785,0.0156638,0.0165291,0.0173786,0.0182109,0.0190245,0.0198184,0.0205918,0.0213443,0.0220753,0.0227848,0.0234726,0.0241388,0.0247835,0.0254069,0.0260092,0.0265909,0.0271521,0.0276932,0.0282146,0.0287168,0.0292,0.0296646,0.0301111,0.0305399,0.0309512,0.0313455,0.0317232,0.0320846,0.0324299,0.0327596,0.033074,0.0333733
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16569e-27,5.64653e-19,4.52008e-16,1.95584e-14,3.48095e-13,3.75275e-12,2.87594e-11,1.70812e-10,8.29676e-10,3.41822e-09,1.22639e-08,3.90858e-08,1.12381e-07,2.95143e-07,7.15225e-07,1.61284e-06,3.40865e-06,6.79312e-06,1.28338e-05,2.30918e-05,3.97326e-05,6.56157e-05,0.000104341,0.000160237,0.00023828,0.00034394,0.000482963,0.000661095,0.000883791,0.00115591,0.00148147,0.00186337,0.0023033,0.00280163,0.00335742,0.00396847,0.00463152,0.00534233,0.00609598,0.00688701,0.00770967,0.00855813,0.0094266,0.0103095,0.0112016,0.0120981,0.0129945,0.0138869,0.0147719,0.0156465,0.0165082,0.0173548,0.0181847,0.0189964,0.0197888,0.0205611,0.0213128,0.0220433,0.0227525,0.0234403,0.0241065,0.0247514,0.0253751,0.0259779,0.02656,0.0271216,0.0276633,0.0281853,0.028688,0.0291718,0.029637,0.0300841,0.0305134,0.0309253,0.0313202,0.0316984,0.0320602,0.0324061,0.0327363
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3026e-28,1.11536e-19,8.94343e-17,3.98256e-15,7.401e-14,8.37322e-13,6.74855e-12,4.21915e-11,2.15766e-10,9.35754e-10,3.5325e-09,1.18383e-08,3.5764e-08,9.86048e-08,2.5062e-07,5.92161e-07,1.30995e-06,2.72959e-06,5.38586e-06,1.01095e-05,1.81254e-05,3.11529e-05,5.14953e-05,8.21039e-05,0.000126601,0.000189248,0.000274858,0.000388641,0.000535999,0.000722283,0.000952531,0.0012312,0.00156194,0.00194739,0.00238907,0.00288725,0.00344105,0.0040484,0.00470622,0.00541057,0.00615679,0.00693974,0.00775397,0.0085939,0.00945398,0.0103288,0.0112134,0.0121029,0.012993,0.0138798,0.0147598,0.0156302,0.0164882,0.0173318,0.0181592,0.0189689,0.0197598,0.020531,0.0212818,0.0220118,0.0227206,0.0234082,0.0240745,0.0247196,0.0253435,0.0259466,0.0265291,0.0270913,0.0276335,0.028156,0.0286592,0.0291436,0.0296094,0.030057,0.0304869,0.0308994,0.0312948,0.0316735,0.0320359
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54835e-29,2.20319e-20,1.76954e-17,8.10257e-16,1.56878e-14,1.85777e-13,1.57041e-12,1.03065e-11,5.53428e-11,2.5199e-10,9.98376e-10,3.50967e-09,1.11151e-08,3.21027e-08,8.54062e-08,2.11047e-07,4.87832e-07,1.06118e-06,2.18377e-06,4.27085e-06,7.97014e-06,1.42437e-05,2.44558e-05,4.04581e-05,6.46595e-05,0.00010007,0.000150306,0.000219542,0.000312422,0.000433907,0.000589085,0.000782949,0.00102017,0.00130484,0.00164031,0.00202898,0.00247219,0.00297019,0.00352209,0.00412594,0.00477886,0.00547712,0.00621634,0.00699164,0.00779784,0.00862961,0.00948164,0.0103487,0.0112259,0.0121086,0.0129924,0.0138736,0.0147488,0.0156148,0.0164692,0.0173097,0.0181346,0.0189422,0.0197315,0.0205014,0.0212513,0.0219806,0.0226891,0.0233765,0.0240427,0.0246879,0.0253121,0.0259155,0.0264984,0.027061,0.0276037,0.0281267,0.0286305,0.0291154,0.0295818,0.03003,0.0304604,0.0308734,0.0312694
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98439e-30,4.35198e-21,3.50119e-18,1.64716e-16,3.31611e-15,4.10088e-14,3.62697e-13,2.49259e-12,1.40196e-11,6.68601e-11,2.77375e-10,1.02057e-09,3.38116e-09,1.02094e-08,2.83765e-08,7.32056e-08,1.76522e-07,4.00253e-07,8.57846e-07,1.74583e-06,3.38734e-06,6.28828e-06,1.1205e-05,1.92198e-05,3.18184e-05,5.09607e-05,7.91344e-05,0.000119382,0.000175289,0.000250936,0.000350793,0.000479585,0.000642111,0.000843042,0.00108671,0.00137692,0.00171671,0.0021083,0.00255288,0.00305064,0.00360072,0.00420127,0.00484957,0.00554208,0.00627467,0.00704271,0.00784126,0.00866522,0.00950948,0.010369,0.0112391,0.012115,0.0129927,0.0138684,0.0147386,0.0156004,0.0164511,0.0172885,0.0181107,0.0189162,0.0197037,0.0204723,0.0212212,0.0219498,0.0226578,0.023345,0.0240112,0.0246564,0.0252808,0.0258845,0.0264678,0.0270308,0.027574,0.0280975,0.0286018,0.0290873,0.0295542,0.030003,0.0304339
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77469e-30,8.5965e-22,6.9274e-19,3.34596e-17,6.99186e-16,9.01055e-15,8.31967e-14,5.97389e-13,3.51168e-12,1.75031e-11,7.58741e-11,2.91605e-10,1.00866e-09,3.17816e-09,9.21261e-09,2.47709e-08,6.22132e-08,1.46825e-07,3.27298e-07,6.92281e-07,1.39493e-06,2.68719e-06,4.96482e-06,8.82291e-06,1.512e-05,2.50467e-05,4.01929e-05,6.26054e-05,9.48275e-05,0.000139913,0.000201403,0.000283271,0.000389819,0.000525549,0.000694991,0.000902526,0.00115219,0.0014475,0.00179127,0.00218551,0.00263131,0.00312879,0.00367711,0.00427454,0.00491845,0.00560553,0.00633183,0.00709295,0.0078842,0.00870068,0.00953747,0.0103897,0.0112528,0.0121222,0.0129939,0.0138641,0.0147294,0.0155869,0.0164338,0.017268,0.0180876,0.0188909,0.0196766,0.0204438,0.0211916,0.0219195,0.022627,0.0233138,0.0239799,0.0246252,0.0252497,0.0258537,0.0264373,0.0270007,0.0275443,0.0280683,0.0285732,0.0290591,0.0295266
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.50557e-31,1.69807e-22,1.37064e-19,6.79194e-18,1.47075e-16,1.97145e-15,1.89655e-14,1.41997e-13,8.70642e-13,4.52639e-12,2.0463e-11,8.19946e-11,2.95585e-10,9.70211e-10,2.92823e-09,8.1933e-09,2.14013e-08,5.24972e-08,1.21558e-07,2.66895e-07,5.57877e-07,1.11407e-06,2.13225e-06,3.92244e-06,6.95325e-06,1.19057e-05,1.97328e-05,3.17215e-05,4.95495e-05,7.53317e-05,0.000111648,0.000161547,0.000228514,0.00031641,0.000429374,0.000571695,0.000747658,0.000961378,0.00121662,0.00151666,0.00186409,0.00226075,0.00270762,0.00320478,0.00375142,0.00434586,0.00498562,0.00566753,0.00638785,0.00714239,0.00792665,0.00873594,0.00956553,0.0104107,0.011267,0.01213,0.0129958,0.0138606,0.014721,0.0155742,0.0164174,0.0172484,0.0180652,0.0188662,0.0196501,0.0204159,0.0211626,0.0218896,0.0225965,0.023283,0.0239489,0.0245941,0.0252188,0.025823,0.0264069,0.0269707,0.0275147,0.0280392,0.0285446
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92458e-32,3.35422e-23,2.71191e-20,1.37775e-18,3.08708e-17,4.2967e-16,4.29878e-15,3.34987e-14,2.13841e-13,1.15752e-12,5.44779e-12,2.27198e-11,8.52171e-11,2.90916e-10,9.1279e-10,2.65388e-09,7.19946e-09,1.83315e-08,4.40357e-08,1.00247e-07,2.1713e-07,4.49037e-07,8.89455e-07,1.69232e-06,3.10077e-06,5.48412e-06,9.38256e-06,1.55585e-05,2.50513e-05,3.92321e-05,5.98517e-05,8.90774e-05,0.00012951,0.000184178,0.000256504,0.000350233,0.000469348,0.000617937,0.000800058,0.00101958,0.00128004,0.00158446,0.00193527,0.00233414,0.00278196,0.00327878,0.00382378,0.00441536,0.00505116,0.00572815,0.00644278,0.00719103,0.00796859,0.00877098,0.00959362,0.010432,0.0112817,0.0121384,0.0129984,0.0138578,0.0147135,0.0155623,0.0164017,0.0172295,0.0180435,0.0188422,0.0196242,0.0203884,0.0211339,0.0218601,0.0225664,0.0232524,0.0239181,0.0245633,0.0251881,0.0257925,0.0263766,0.0269408,0.0274852
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36782e-32,6.62562e-24,5.36569e-21,2.79299e-19,6.46677e-18,9.331e-17,9.69285e-16,7.84815e-15,5.2072e-14,2.92986e-13,1.43319e-12,6.21107e-12,2.42017e-11,8.58018e-11,2.79475e-10,8.43164e-10,2.37243e-09,6.26251e-09,1.55883e-08,3.67523e-08,8.23993e-08,1.76295e-07,3.61074e-07,7.0994e-07,1.34347e-06,2.4526e-06,4.32855e-06,7.39988e-06,1.2276e-05,1.97952e-05,3.10751e-05,4.75594e-05,7.10592e-05,0.00010378,0.00014833,0.000207708,0.000285266,0.000384638,0.00050965,0.000664204,0.000852147,0.00107713,0.00134246,0.00165097,0.00200489,0.00240579,0.00285446,0.00335089,0.0038943,0.00448314,0.00511516,0.00578746,0.00649665,0.00723888,0.00801003,0.00880577,0.00962171,0.0104534,0.0112967,0.0121474,0.0130016,0.0138558,0.0147067,0.0155512,0.0163869,0.0172113,0.0180225,0.0188189,0.019599,0.0203616,0.0211058,0.021831,0.0225366,0.0232222,0.0238876,0.0245327,0.0251575,0.0257621,0.0263465
