0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0.344154,0.345692,0.347174,0.348602,0.349974,0.351293,0.352558,0.35377,0.35493,0.356037,0.357093,0.358097,0.359051,0.359954,0.360806,0.361609,0.362363,0.363067,0.363723,0.364329,0.364888,0.365397,0.365859,0.366273,0.36664,0.366959,0.36723,0.367454,0.367631,0.36776,0.367843,0.367878,0.367866,0.367807,0.367701,0.367548,0.367348,0.3671,0.366805,0.366463,0.366072,0.365634,0.365149,0.364614,0.364032,0.363401,0.362721,0.361992,0.361214,0.360386,0.359508,0.35858,0.357601,0.356571,0.35549,0.354356,0.353171,0.351932,0.35064,0.349295,0.347895,0.34644
0.342516,0.344111,0.34565,0.347133,0.34856,0.349934,0.351253,0.352518,0.35373,0.35489,0.355998,0.357054,0.358059,0.359012,0.359916,0.360769,0.361572,0.362326,0.36303,0.363686,0.364293,0.364851,0.365361,0.365823,0.366238,0.366604,0.366923,0.367194,0.367418,0.367595,0.367725,0.367807,0.367843,0.367831,0.367772,0.367666,0.367513,0.367312,0.367065,0.36677,0.366427,0.366037,0.365599,0.365113,0.364578,0.363996,0.363365,0.362685,0.361955,0.361177,0.360349,0.359471,0.358542,0.357563,0.356533,0.355451,0.354317,0.353131,0.351893,0.3506,0.349254,0.347854
0.34082,0.342473,0.344069,0.345608,0.347091,0.348519,0.349893,0.351212,0.352478,0.353691,0.354851,0.355959,0.357015,0.35802,0.358974,0.359878,0.360731,0.361535,0.362289,0.362994,0.363649,0.364256,0.364815,0.365325,0.365787,0.366202,0.366568,0.366887,0.367159,0.367383,0.36756,0.367689,0.367772,0.367807,0.367796,0.367737,0.367631,0.367477,0.367277,0.367029,0.366734,0.366391,0.366001,0.365563,0.365076,0.364542,0.363959,0.363328,0.362648,0.361919,0.36114,0.360312,0.359433,0.358504,0.357525,0.356494,0.355412,0.354278,0.353092,0.351853,0.35056,0.349214
0.339066,0.340777,0.34243,0.344026,0.345566,0.347049,0.348478,0.349852,0.351172,0.352438,0.353651,0.354812,0.35592,0.356977,0.357982,0.358936,0.35984,0.360694,0.361498,0.362252,0.362957,0.363613,0.36422,0.364779,0.365289,0.365751,0.366166,0.366533,0.366852,0.367123,0.367347,0.367524,0.367654,0.367737,0.367772,0.36776,0.367701,0.367595,0.367442,0.367241,0.366994,0.366698,0.366356,0.365965,0.365527,0.36504,0.364506,0.363923,0.363292,0.362611,0.361882,0.361103,0.360274,0.359396,0.358467,0.357487,0.356456,0.355374,0.354239,0.353053,0.351813,0.35052
0.337252,0.339022,0.340733,0.342387,0.343983,0.345523,0.347008,0.348437,0.349811,0.351131,0.352398,0.353611,0.354772,0.355881,0.356938,0.357944,0.358898,0.359802,0.360656,0.36146,0.362215,0.36292,0.363576,0.364183,0.364742,0.365253,0.365715,0.36613,0.366497,0.366816,0.367088,0.367312,0.367489,0.367619,0.367701,0.367737,0.367725,0.367666,0.36756,0.367407,0.367206,0.366958,0.366663,0.36632,0.365929,0.365491,0.365004,0.36447,0.363887,0.363255,0.362574,0.361845,0.361066,0.360237,0.359358,0.358429,0.357449,0.356418,0.355335,0.3542,0.353013,0.351773
0.335378,0.337208,0.338978,0.34069,0.342344,0.343941,0.345481,0.346966,0.348395,0.34977,0.351091,0.352358,0.353572,0.354733,0.355842,0.356899,0.357905,0.35886,0.359764,0.360619,0.361423,0.362178,0.362883,0.363539,0.364147,0.364706,0.365217,0.365679,0.366094,0.366461,0.36678,0.367052,0.367276,0.367453,0.367583,0.367666,0.367701,0.367689,0.367631,0.367524,0.367371,0.367171,0.366923,0.366627,0.366284,0.365893,0.365455,0.364968,0.364434,0.36385,0.363218,0.362538,0.361808,0.361029,0.360199,0.35932,0.358391,0.357411,0.356379,0.355296,0.354161,0.352974
0.333443,0.335333,0.337163,0.338934,0.340646,0.342301,0.343898,0.345439,0.346924,0.348354,0.349729,0.35105,0.352318,0.353532,0.354694,0.355803,0.35686,0.357867,0.358822,0.359727,0.360581,0.361386,0.36214,0.362846,0.363503,0.36411,0.36467,0.36518,0.365643,0.366058,0.366425,0.366745,0.367016,0.367241,0.367418,0.367548,0.36763,0.367666,0.367654,0.367595,0.367489,0.367336,0.367135,0.366887,0.366592,0.366248,0.365858,0.365419,0.364932,0.364397,0.363814,0.363182,0.362501,0.361771,0.360991,0.360162,0.359283,0.358353,0.357372,0.356341,0.355257,0.354122
0.331446,0.333397,0.335288,0.337118,0.338889,0.340602,0.342257,0.343855,0.345397,0.346882,0.348313,0.349688,0.35101,0.352278,0.353492,0.354654,0.355764,0.356822,0.357828,0.358784,0.359689,0.360543,0.361348,0.362103,0.362809,0.363466,0.364074,0.364633,0.365144,0.365607,0.366022,0.366389,0.366709,0.366981,0.367205,0.367382,0.367512,0.367595,0.36763,0.367619,0.36756,0.367454,0.3673,0.3671,0.366851,0.366556,0.366213,0.365822,0.365383,0.364896,0.364361,0.363778,0.363145,0.362464,0.361734,0.360954,0.360125,0.359245,0.358315,0.357334,0.356302,0.355219
0.329387,0.3314,0.333352,0.335242,0.337073,0.338845,0.340559,0.342214,0.343813,0.345355,0.346841,0.348271,0.349647,0.350969,0.352237,0.353452,0.354615,0.355725,0.356783,0.35779,0.358746,0.359651,0.360506,0.361311,0.362066,0.362772,0.363429,0.364037,0.364597,0.365108,0.365571,0.365986,0.366354,0.366673,0.366945,0.36717,0.367347,0.367477,0.36756,0.367595,0.367583,0.367524,0.367418,0.367265,0.367064,0.366816,0.36652,0.366177,0.365786,0.365347,0.36486,0.364325,0.363741,0.363109,0.362427,0.361697,0.360917,0.360087,0.359207,0.358277,0.357296,0.356264
0.327264,0.32934,0.331354,0.333306,0.335197,0.337029,0.338801,0.340515,0.342171,0.34377,0.345312,0.346799,0.34823,0.349607,0.350929,0.352197,0.353413,0.354575,0.355686,0.356744,0.357751,0.358707,0.359613,0.360468,0.361273,0.362029,0.362735,0.363392,0.364001,0.36456,0.365072,0.365535,0.36595,0.366318,0.366637,0.366909,0.367134,0.367311,0.367441,0.367524,0.36756,0.367548,0.367489,0.367383,0.367229,0.367029,0.36678,0.366485,0.366141,0.36575,0.365311,0.364824,0.364289,0.363705,0.363072,0.362391,0.36166,0.36088,0.36005,0.35917,0.358239,0.357258
