h,tau,error
0.125,0.125,0.0251662
0.0625,0.0625,0.0195338
0.03125,0.03125,0.0142027
0.015625,0.015625,0.00900284
0.0078125,0.0078125,0.00529491
0.00390625,0.00390625,0.00294545
0.00195312,0.00195312,0.00157388
0.000976562,0.000976562,0.000817698
0.000488281,0.000488281,0.00041747
0.000244141,0.000244141,0.000211021
0.00012207,0.00012207,0.000106099
6.10352e-05,6.10352e-05,5.31991e-05
3.05176e-05,3.05176e-05,2.66372e-05
1.52588e-05,1.52588e-05,1.3328e-05
