h,tau,error
0.125,1.52588e-05,0.312188
0.0625,1.52588e-05,0.329983
0.03125,1.52588e-05,0.337408
0.015625,1.52588e-05,0.340722
0.0078125,1.52588e-05,0.342184
0.00390625,1.52588e-05,0.342679
0.00195312,1.52588e-05,0.342496
0.000976562,1.52588e-05,0.341551
0.000488281,1.52588e-05,0.339326
0.000244141,1.52588e-05,0.334462
0.00012207,1.52588e-05,0.323457
6.10352e-05,1.52588e-05,0.296248
