h,tau,error
0.125,1.52588e-05,0.0603316
0.0625,1.52588e-05,0.0354104
0.03125,1.52588e-05,0.0182739
0.015625,1.52588e-05,0.00743312
0.0078125,1.52588e-05,0.00234051
0.00390625,1.52588e-05,0.00075036
0.00195312,1.52588e-05,0.000218485
0.000976562,1.52588e-05,5.56334e-05
0.000488281,1.52588e-05,1.3699e-05
0.000244141,1.52588e-05,3.41254e-06
0.00012207,1.52588e-05,8.5005e-07
6.10352e-05,1.52588e-05,2.09977e-07
