h,tau,error
0.125,1.52588e-05,0.0555975
0.0625,1.52588e-05,0.0306587
0.03125,1.52588e-05,0.0145903
0.015625,1.52588e-05,0.00565608
0.0078125,1.52588e-05,0.0016855
0.00390625,1.52588e-05,0.000559465
0.00195312,1.52588e-05,0.000157745
0.000976562,1.52588e-05,3.94656e-05
0.000488281,1.52588e-05,9.75982e-06
0.000244141,1.52588e-05,2.43429e-06
0.00012207,1.52588e-05,6.06911e-07
6.10352e-05,1.52588e-05,1.50101e-07
