h,tau,error
0.125,1.52588e-05,0.0525897
0.0625,1.52588e-05,0.0308745
0.03125,1.52588e-05,0.0157752
0.015625,1.52588e-05,0.00723154
0.0078125,1.52588e-05,0.00269056
0.00390625,1.52588e-05,0.000825871
0.00195312,1.52588e-05,0.000225942
0.000976562,1.52588e-05,5.84041e-05
0.000488281,1.52588e-05,1.47493e-05
0.000244141,1.52588e-05,3.69454e-06
0.00012207,1.52588e-05,9.21246e-07
6.10352e-05,1.52588e-05,2.27477e-07
