h,tau,error
0.125,1.52588e-05,0.0179247
0.0625,1.52588e-05,0.00858147
0.03125,1.52588e-05,0.00345736
0.015625,1.52588e-05,0.00113461
0.0078125,1.52588e-05,0.000322888
0.00390625,1.52588e-05,8.52679e-05
0.00195312,1.52588e-05,2.17836e-05
0.000976562,1.52588e-05,5.49088e-06
0.000488281,1.52588e-05,1.37651e-06
0.000244141,1.52588e-05,3.44029e-07
0.00012207,1.52588e-05,8.56392e-08
6.10352e-05,1.52588e-05,2.1086e-08
