0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.86447e+114,8.73547e+114,-2.66373e+115,8.12193e+115,-2.47623e+116,7.54897e+116,-2.30117e+117,7.01415e+117,-2.13779e+118,6.51512e+118,-1.98539e+119,6.0497e+119,-1.84327e+120,5.6158e+120,-1.71081e+121,5.21144e+121,-1.58739e+122,4.83476e+122,-1.47243e+123,4.484e+123,-1.36541e+124,4.1575e+124,-1.26581e+125,3.85369e+125,-1.17315e+126,3.57109e+126,-1.08697e+127,3.30832e+127,-1.00686e+128,3.06407e+128,-9.324e+128,2.83712e+129,-8.63225e+129,2.62629e+130,-7.98978e+130,2.43052e+131,-7.39328e+131,2.24879e+132,-6.83963e+132,2.08013e+133,-6.32591e+133,1.92367e+134,-5.84939e+134,1.77855e+135,-5.40749e+135,1.644e+136,-4.99783e+136,1.51928e+137,-4.61816e+137,1.40371e+138,-4.26638e+138,1.29664e+139,-3.94054e+139,1.19748e+140,-3.6388e+140,1.10567e+141,-3.35945e+141,1.02068e+142,-3.1009e+142,9.42029e+142,-2.86166e+143,8.69262e+143,-2.64035e+144,8.01955e+144,-2.43566e+145,7.39714e+145,-2.24641e+146,6.82171e+146,-2.07146e+147,6.28983e+147,-1.90977e+148,5.79834e+148,-1.76038e+149,5.34426e+149,-1.62237e+150,4.92483e+150,-1.49491e+151,4.53751e+151,-1.37721e+152,4.17991e+152,-1.26856e+153,3.84981e+153,-1.16828e+154,3.54518e+154,-1.07574e+155,3.26409e+155,-9.90369e+155,3.00479e+156,-9.11618e+156,2.76563e+157,-8.38991e+157,2.54509e+158,-7.72026e+158,2.34176e+159,-7.10292e+159,2.15434e+160,-6.53393e+160,1.98161e+161,-6.00958e+161,1.82244e+162,-5.52647e+162,1.67581e+163,-5.08143e+163,1.54074e+164,-4.67153e+164,1.41635e+165,-4.29407e+165,1.30182e+166,-3.94654e+166,1.19637e+167,-3.62661e+167,1.09931e+168,-3.33216e+168,1.00998e+169,-3.06118e+169,9.27787e+169,-2.81186e+170,8.52164e+170,-2.58249e+171,7.82599e+171,-2.37151e+172,7.18618e+172,-2.17749e+173,6.59781e+173,-1.99908e+174
5.84206e+121,-1.82518e+122,5.70118e+122,-1.7805e+123,5.55957e+123,-1.73564e+124,5.41753e+124,-1.69069e+125,5.27534e+125,-1.64573e+126,5.13326e+126,-1.60085e+127,4.99155e+127,-1.55613e+128,4.85045e+128,-1.51163e+129,4.71019e+129,-1.46744e+130,4.57098e+130,-1.4236e+131,4.433e+131,-1.38019e+132,4.29646e+132,-1.33726e+133,4.16151e+133,-1.29485e+134,4.02831e+134,-1.25303e+135,3.89701e+135,-1.21182e+136,3.76774e+136,-1.17128e+137,3.64062e+137,-1.13143e+138,3.51574e+138,-1.09231e+139,3.39322e+139,-1.05394e+140,3.27313e+140,-1.01636e+141,3.15554e+141,-9.79581e+141,3.04052e+142,-9.43622e+142,2.92813e+143,-9.08499e+143,2.81839e+144,-8.74224e+144,2.71136e+145,-8.40808e+145,2.60706e+146,-8.08257e+146,2.5055e+147,-7.76577e+147,2.4067e+148,-7.45769e+148,2.31065e+149,-7.15835e+149,2.21737e+150,-6.86772e+150,2.12684e+151,-6.58576e+151,2.03904e+152,-6.31244e+152,1.95397e+153,-6.04767e+153,1.87158e+154,-5.79137e+154,1.79186e+155,-5.54345e+155,1.71478e+156,-5.3038e+156,1.64029e+157,-5.0723e+157,1.56835e+158,-4.84881e+158,1.49893e+159,-4.63321e+159,1.43198e+160,-4.42534e+160,1.36745e+161,-4.22505e+161,1.30529e+162,-4.03218e+162,1.24546e+163,-3.84657e+163,1.18789e+164,-3.66805e+164,1.13254e+165,-3.49644e+165,1.07934e+166,-3.33157e+166,1.02825e+167,-3.17326e+167,9.79204e+167,-3.02134e+168,9.32149e+168,-2.87562e+169,8.87027e+169,-2.73592e+170,8.43781e+170,-2.60206e+171,8.02354e+171,-2.47387e+172,7.62689e+172,-2.35115e+173,7.2473e+173,-2.23375e+174,6.88421e+174,-2.12147e+175,6.53706e+175,-2.01415e+176,6.20532e+176,-1.91161e+177,5.88843e+177,-1.81369e+178,5.58588e+178,-1.72022e+179,5.29714e+179,-1.63104e+180,5.02171e+180,-1.54598e+181,4.75907e+181,-1.46489e+182,4.50875e+182
-6.24193e+127,1.99622e+128,-6.38219e+128,2.03989e+129,-6.51807e+129,2.08213e+130,-6.64929e+130,2.12286e+131,-6.77559e+131,2.16199e+132,-6.89673e+132,2.19946e+133,-7.01248e+133,2.23518e+134,-7.12263e+134,2.26911e+135,-7.22698e+135,2.30117e+136,-7.32538e+136,2.33132e+137,-7.41765e+137,2.35952e+138,-7.50366e+138,2.38571e+139,-7.58328e+139,2.40987e+140,-7.65642e+140,2.43196e+141,-7.723e+141,2.45197e+142,-7.78294e+142,2.46987e+143,-7.8362e+143,2.48565e+144,-7.88275e+144,2.49931e+145,-7.92258e+145,2.51084e+146,-7.95569e+146,2.52025e+147,-7.98211e+147,2.52755e+148,-8.00186e+148,2.53275e+149,-8.01501e+149,2.53587e+150,-8.02161e+150,2.53693e+151,-8.02176e+151,2.53597e+152,-8.01554e+152,2.53301e+153,-8.00307e+153,2.52809e+154,-7.98447e+154,2.52125e+155,-7.95986e+155,2.51254e+156,-7.92939e+156,2.50199e+157,-7.89321e+157,2.48967e+158,-7.85148e+158,2.47562e+159,-7.80438e+159,2.45989e+160,-7.75207e+160,2.44255e+161,-7.69475e+161,2.42365e+162,-7.6326e+162,2.40326e+163,-7.56582e+163,2.38143e+164,-7.4946e+164,2.35824e+165,-7.41916e+165,2.33374e+166,-7.3397e+166,2.30799e+167,-7.25642e+167,2.28108e+168,-7.16953e+168,2.25306e+169,-7.07926e+169,2.224e+170,-6.98581e+170,2.19397e+171,-6.88939e+171,2.16304e+172,-6.79021e+172,2.13126e+173,-6.68848e+173,2.09872e+174,-6.58441e+174,2.06546e+175,-6.47821e+175,2.03157e+176,-6.37008e+176,1.99709e+177,-6.26021e+177,1.9621e+178,-6.14881e+178,1.92665e+179,-6.03606e+179,1.8908e+180,-5.92216e+180,1.85462e+181,-5.80728e+181,1.81816e+182,-5.69161e+182,1.78148e+183,-5.57531e+183,1.74462e+184,-5.45856e+184,1.70765e+185,-5.34152e+185,1.67061e+186,-5.22434e+186,1.63355e+187,-5.10717e+187,1.59652e+188,-4.99016e+188,1.55956e+189,-4.87345e+189
1.04244e+133,-3.41366e+133,1.11742e+134,-3.65624e+134,1.19587e+135,-3.90987e+135,1.27783e+136,-4.1746e+136,1.3633e+137,-4.45046e+137,1.4523e+138,-4.73744e+138,1.5448e+139,-5.03551e+139,1.64081e+140,-5.3446e+140,1.74028e+141,-5.66459e+141,1.84318e+142,-5.99536e+142,1.94946e+143,-6.33674e+143,2.05907e+144,-6.68851e+144,2.17192e+145,-7.05043e+145,2.28795e+146,-7.42224e+146,2.40705e+147,-7.80362e+147,2.52912e+148,-8.19423e+148,2.65406e+149,-8.5937e+149,2.78174e+150,-9.00162e+150,2.91202e+151,-9.41755e+151,3.04476e+152,-9.84103e+152,3.17981e+153,-1.02716e+154,3.31701e+154,-1.07086e+155,3.45618e+155,-1.11516e+156,3.59716e+156,-1.16001e+157,3.73974e+157,-1.20533e+158,3.88375e+158,-1.25107e+159,4.02898e+159,-1.29716e+160,4.17522e+160,-1.34354e+161,4.32227e+161,-1.39015e+162,4.46991e+162,-1.4369e+163,4.61792e+163,-1.48374e+164,4.76608e+164,-1.53059e+165,4.91416e+165,-1.57738e+166,5.06194e+166,-1.62403e+167,5.20919e+167,-1.67049e+168,5.35568e+168,-1.71666e+169,5.50117e+169,-1.76249e+170,5.64545e+170,-1.80789e+171,5.78829e+171,-1.85281e+172,5.92945e+172,-1.89716e+173,6.06872e+173,-1.94087e+174,6.20588e+174,-1.98389e+175,6.34071e+175,-2.02613e+176,6.47301e+176,-2.06754e+177,6.60256e+177,-2.10805e+178,6.72917e+178,-2.1476e+179,6.85265e+179,-2.18613e+180,6.97281e+180,-2.22358e+181,7.08946e+181,-2.2599e+182,7.20244e+182,-2.29502e+183,7.31158e+183,-2.32891e+184,7.41673e+184,-2.36151e+185,7.51773e+185,-2.39278e+186,7.61446e+186,-2.42268e+187,7.70677e+187,-2.45116e+188,7.79456e+188,-2.47819e+189,7.87771e+189,-2.50374e+190,7.95612e+190,-2.52777e+191,8.0297e+191,-2.55027e+192,8.09837e+192,-2.5712e+193,8.16206e+193,-2.59054e+194,8.22071e+194,-2.60829e+195,8.27427e+195
-4.33e+137,1.45257e+138,-4.87039e+138,1.63217e+139,-5.46695e+139,1.83023e+140,-6.12421e+140,2.04823e+141,-6.84689e+141,2.28769e+142,-7.63996e+142,2.55022e+143,-8.50859e+143,2.83749e+144,-9.4582e+144,3.15125e+145,-1.04944e+146,3.4933e+146,-1.1623e+147,3.86552e+147,-1.28501e+148,4.26985e+148,-1.41818e+149,4.70828e+149,-1.56246e+150,5.18288e+150,-1.7185e+151,5.69573e+151,-1.88699e+152,6.24901e+152,-2.0686e+153,6.84489e+153,-2.26404e+154,7.48563e+154,-2.47402e+155,8.17348e+155,-2.69926e+156,8.91075e+156,-2.94049e+157,9.69973e+157,-3.19844e+158,1.05428e+159,-3.47385e+159,1.14422e+160,-3.76746e+160,1.24003e+161,-4.08001e+161,1.34195e+162,-4.41222e+162,1.4502e+163,-4.76481e+163,1.56501e+164,-5.13851e+164,1.6866e+165,-5.53401e+165,1.8152e+166,-5.952e+166,1.95101e+167,-6.39315e+167,2.09425e+168,-6.85809e+168,2.24512e+169,-7.34746e+169,2.4038e+170,-7.86185e+170,2.57049e+171,-8.40182e+171,2.74535e+172,-8.96789e+172,2.92855e+173,-9.56057e+173,3.12023e+174,-1.01803e+175,3.32054e+175,-1.08275e+176,3.52959e+176,-1.15026e+177,3.74751e+177,-1.22058e+178,3.97437e+178,-1.29375e+179,4.21026e+179,-1.36978e+180,4.45524e+180,-1.44869e+181,4.70936e+181,-1.53049e+182,4.97263e+182,-1.6152e+183,5.24507e+183,-1.7028e+184,5.52665e+184,-1.79329e+185,5.81736e+185,-1.88665e+186,6.11713e+186,-1.98287e+187,6.42588e+187,-2.08192e+188,6.74354e+188,-2.18376e+189,7.06997e+189,-2.28836e+190,7.40505e+190,-2.39567e+191,7.74861e+191,-2.50564e+192,8.10047e+192,-2.61819e+193,8.46044e+193,-2.73328e+194,8.82828e+194,-2.85082e+195,9.20375e+195,-2.97073e+196,9.58659e+196,-3.09292e+197,9.97651e+197,-3.21731e+198,1.03732e+199,-3.34379e+199,1.07764e+200,-3.47226e+200,1.11856e+201,-3.6026e+201
5.83469e+141,-2.00618e+142,6.89358e+142,-2.36725e+143,8.12399e+143,-2.78628e+144,9.55016e+144,-3.27139e+145,1.11993e+146,-3.83166e+146,1.31016e+147,-4.47722e+147,1.52911e+148,-5.21933e+148,1.7805e+149,-6.0705e+149,2.06852e+150,-7.04456e+150,2.39777e+151,-8.15683e+151,2.77332e+152,-9.42418e+152,3.20077e+153,-1.08652e+154,3.68628e+154,-1.25001e+155,4.23659e+155,-1.43514e+156,4.85908e+156,-1.64435e+157,5.5618e+157,-1.88028e+158,6.35355e+158,-2.14584e+159,7.24385e+159,-2.44418e+160,8.24309e+160,-2.7787e+161,9.36246e+161,-3.15309e+162,1.06141e+163,-3.57135e+163,1.20111e+164,-4.03775e+164,1.35676e+165,-4.55692e+165,1.52986e+166,-5.13382e+166,1.72204e+167,-5.77376e+167,1.93504e+168,-6.48241e+168,2.17071e+169,-7.26583e+169,2.43103e+170,-8.13049e+170,2.71811e+171,-9.08325e+171,3.03418e+172,-1.01314e+173,3.38163e+173,-1.12827e+174,3.76295e+174,-1.25452e+175,4.18081e+175,-1.39277e+176,4.63801e+176,-1.54391e+177,5.13748e+177,-1.7089e+178,5.68232e+178,-1.88876e+179,6.27579e+179,-2.08452e+180,6.92128e+180,-2.29728e+181,7.62235e+181,-2.5282e+182,8.3827e+182,-2.77848e+183,9.2062e+183,-3.04934e+184,1.00968e+185,-3.3421e+185,1.10588e+186,-3.65809e+186,1.20964e+187,-3.99869e+187,1.32141e+188,-4.36534e+188,1.44165e+189,-4.75951e+189,1.57083e+190,-5.18273e+190,1.70944e+191,-5.63655e+191,1.85798e+192,-6.12257e+192,2.01695e+193,-6.64243e+193,2.1869e+194,-7.1978e+194,2.36833e+195,-7.79038e+195,2.56181e+196,-8.4219e+196,2.76788e+197,-9.09411e+197,2.9871e+198,-9.8088e+198,3.22003e+199,-1.05678e+200,3.46725e+200,-1.13728e+201,3.72933e+201,-1.22257e+202,4.00684e+202,-1.31284e+203,4.30037e+203,-1.40827e+204,4.6105e+204,-1.50903e+205,4.93779e+205,-1.61531e+206,5.28283e+206
-3.03115e+145,1.0688e+146,-3.76576e+146,1.3258e+147,-4.6642e+147,1.63965e+148,-5.75977e+148,2.02181e+149,-7.09185e+149,2.4858e+150,-8.70692e+150,3.04758e+151,-1.06597e+152,3.72588e+152,-1.30142e+153,4.54265e+153,-1.58456e+154,5.52354e+154,-1.92415e+155,6.69845e+155,-2.33038e+156,8.10214e+156,-2.8151e+157,9.77492e+157,-3.39203e+158,1.17635e+159,-4.07701e+159,1.41216e+160,-4.88832e+160,1.69112e+161,-5.84697e+161,2.02036e+162,-6.97706e+162,2.40804e+163,-8.30621e+163,2.86348e+164,-9.86592e+164,3.39732e+165,-1.16921e+166,4.02169e+166,-1.38256e+167,4.75034e+167,-1.63128e+168,5.59888e+168,-1.92062e+169,6.58495e+169,-2.2565e+170,7.72845e+170,-2.64561e+171,9.05182e+171,-3.09546e+172,1.05803e+173,-3.61452e+173,1.23421e+174,-4.21224e+174,1.43689e+175,-4.89921e+175,1.66962e+176,-5.68725e+176,1.93633e+177,-6.58953e+177,2.24143e+178,-7.6207e+178,2.58979e+179,-8.79702e+179,2.98682e+180,-1.01365e+181,3.43853e+181,-1.16591e+182,3.95152e+182,-1.33867e+183,4.5331e+183,-1.53437e+184,5.19133e+184,-1.75567e+185,5.93502e+185,-2.00549e+186,6.77389e+186,-2.28705e+187,7.71855e+187,-2.60387e+188,8.78063e+188,-2.95977e+189,9.9728e+189,-3.35895e+190,1.13089e+191,-3.80597e+191,1.28039e+192,-4.30579e+192,1.44743e+193,-4.86378e+193,1.63376e+194,-5.48578e+194,1.84131e+195,-6.1781e+195,2.07216e+196,-6.94755e+196,2.32854e+197,-7.80148e+197,2.61286e+198,-8.74781e+198,2.92772e+199,-9.79506e+199,3.27591e+200,-1.09524e+201,3.66043e+201,-1.22295e+202,4.08448e+202,-1.3637e+203,4.55148e+203,-1.5186e+204,5.0651e+204,-1.68885e+205,5.62924e+205,-1.87572e+206,6.24807e+206,-2.08057e+207,6.92599e+207,-2.30485e+208,7.66771e+208,-2.55007e+209,8.47821e+209,-2.81787e+210,9.36274e+210,-3.10994e+211
6.85036e+148,-2.47851e+149,8.95938e+149,-3.23576e+150,1.16759e+151,-4.20945e+151,1.51629e+152,-5.45716e+152,1.96237e+153,-7.05063e+153,2.53112e+154,-9.07901e+154,3.25392e+155,-1.16526e+156,4.16956e+156,-1.49077e+157,5.32582e+157,-1.90118e+158,6.78144e+158,-2.41706e+159,8.60836e+159,-3.06356e+160,1.08945e+161,-3.87135e+161,1.37468e+162,-4.87777e+162,1.72953e+163,-6.12806e+163,2.16975e+164,-7.67695e+164,2.71435e+165,-9.59049e+165,3.38624e+166,-1.19481e+167,4.21295e+167,-1.48451e+168,5.22746e+168,-1.83955e+169,6.4692e+169,-2.27356e+170,7.98517e+170,-2.80275e+171,9.83128e+171,-3.44638e+172,1.20738e+173,-4.22727e+173,1.47914e+174,-5.17242e+174,1.80766e+175,-6.31363e+175,2.20386e+176,-7.68837e+176,2.68059e+177,-9.34059e+177,3.25288e+178,-1.13218e+179,3.93836e+179,-1.36922e+180,4.75758e+180,-1.65219e+181,5.73449e+181,-1.98927e+182,6.89693e+182,-2.38993e+183,8.27722e+183,-2.86519e+184,9.91272e+184,-3.42773e+185,1.18467e+186,-4.09225e+186,1.41288e+187,-4.87563e+187,1.68165e+188,-5.79729e+188,1.99756e+189,-6.87954e+189,2.36814e+190,-8.14788e+190,2.80203e+191,-9.63148e+191,3.30908e+192,-1.13636e+193,3.90052e+193,-1.33821e+194,4.58912e+194,-1.57302e+195,5.38938e+195,-1.84565e+196,6.31776e+196,-2.16164e+197,7.39285e+197,-2.52725e+198,8.63565e+198,-2.94953e+199,1.00699e+200,-3.43644e+200,1.17222e+201,-3.99691e+201,1.36225e+202,-4.64098e+202,1.58045e+203,-5.37991e+203,1.83059e+204,-6.22628e+204,2.11686e+205,-7.19417e+205,2.44397e+206,-8.29927e+206,2.81716e+207,-9.55905e+207,3.24226e+208,-1.09929e+209,3.72574e+209,-1.26225e+210,4.27479e+210,-1.44717e+211,4.89736e+211,-1.6567e+212,5.60226e+212,-1.89375e+213,6.3992e+213,-2.16157e+214,7.29889e+214,-2.46371e+215,8.31315e+215
-7.3608e+151,2.73438e+152,-1.01471e+153,3.76161e+153,-1.39304e+154,5.15363e+154,-1.90471e+155,7.03253e+155,-2.59399e+156,9.55876e+156,-3.51897e+157,1.29424e+158,-4.75559e+158,1.74576e+159,-6.4027e+159,2.34607e+160,-8.5886e+160,3.14132e+161,-1.14792e+162,4.19109e+162,-1.52883e+163,5.57204e+163,-2.02906e+164,7.38247e+164,-2.68374e+165,9.74798e+165,-3.53775e+166,1.28286e+167,-4.64812e+167,1.68276e+168,-6.08719e+168,2.20022e+169,-7.94639e+169,2.8677e+170,-1.03409e+171,3.72607e+171,-1.34156e+172,4.82659e+172,-1.73518e+173,6.23336e+173,-2.23759e+174,8.02638e+174,-2.87702e+175,1.03051e+176,-3.68851e+176,1.31929e+177,-4.71549e+177,1.68425e+178,-6.01157e+178,2.14422e+179,-7.64284e+179,2.72236e+180,-9.6905e+180,3.44712e+181,-1.22541e+182,4.3533e+182,-1.54552e+183,5.48341e+183,-1.94423e+184,6.8892e+184,-2.43959e+185,8.63359e+185,-3.05349e+186,1.07928e+187,-3.81246e+187,1.3459e+188,-4.74853e+188,1.67434e+189,-5.90028e+189,2.07799e+190,-7.31411e+190,2.57292e+191,-9.04567e+191,3.17838e+192,-1.11616e+193,3.9174e+193,-1.37413e+194,4.81744e+194,-1.68797e+195,5.91119e+195,-2.06894e+196,7.23748e+196,-2.53042e+197,8.84233e+197,-3.08824e+198,1.07802e+199,-3.7611e+199,1.31153e+200,-4.57107e+200,1.59234e+201,-5.54411e+201,1.92934e+202,-6.71073e+202,2.33299e+203,-8.10667e+203,2.81552e+204,-9.77378e+204,3.39122e+205,-1.17609e+206,4.07678e+206,-1.4125e+207,4.89162e+207,-1.69323e+208,5.85834e+208,-2.02597e+209,7.00313e+209,-2.41965e+210,8.35635e+210,-2.88459e+211,9.95309e+211,-3.43272e+212,1.18338e+213,-4.07777e+213,1.40453e+214,-4.83558e+214,1.6641e+215,-5.72435e+215,1.96828e+216,-6.76493e+216,2.32412e+217,-7.98124e+217,2.7397e+218,-9.4006e+218,3.22426e+219,-1.10542e+220
