h,tau,error
0.125,1.52588e-05,0.0971406
0.0625,1.52588e-05,0.075241
0.03125,1.52588e-05,0.0549592
0.015625,1.52588e-05,0.0379915
0.0078125,1.52588e-05,0.0248946
0.00390625,1.52588e-05,0.01548
0.00195312,1.52588e-05,0.00914583
0.000976562,1.52588e-05,0.00514564
0.000488281,1.52588e-05,0.00276749
0.000244141,1.52588e-05,0.00142965
0.00012207,1.52588e-05,0.00071059
6.10352e-05,1.52588e-05,0.000336297
