h,tau,error
0.125,0.125,0.0601003
0.0625,0.0625,0.0438118
0.03125,0.03125,0.0302511
0.015625,0.015625,0.0193957
0.0078125,0.0078125,0.0118012
0.00390625,0.00390625,0.0068237
0.00195312,0.00195312,0.00377227
0.000976562,0.000976562,0.00200922
0.000488281,0.000488281,0.00104179
0.000244141,0.000244141,0.000531136
0.00012207,0.00012207,0.000268249
6.10352e-05,6.10352e-05,0.00013481
3.05176e-05,3.05176e-05,6.75778e-05
1.52588e-05,1.52588e-05,3.38324e-05
