h,tau,error
0.125,0.125,0.0526933
0.0625,0.0625,0.037751
0.03125,0.03125,0.0252908
0.015625,0.015625,0.0159987
0.0078125,0.0078125,0.00953331
0.00390625,0.00390625,0.00539789
0.00195312,0.00195312,0.00292684
0.000976562,0.000976562,0.00153523
0.000488281,0.000488281,0.000787893
0.000244141,0.000244141,0.000399314
0.00012207,0.00012207,0.000201033
6.10352e-05,6.10352e-05,0.000100865
