h,tau,error
0.125,0.125,0.00675507
0.0625,0.0625,0.00823532
0.03125,0.03125,0.00577424
0.015625,0.015625,0.00350308
0.0078125,0.0078125,0.00197495
0.00390625,0.00390625,0.00105544
0.00195312,0.00195312,0.000547377
0.000976562,0.000976562,0.000278964
0.000488281,0.000488281,0.000140858
0.000244141,0.000244141,7.07788e-05
0.00012207,0.00012207,3.54778e-05
6.10352e-05,6.10352e-05,1.77611e-05
3.05176e-05,3.05176e-05,8.8861e-06
1.52588e-05,1.52588e-05,4.44445e-06
