h,tau,error
0.125,1.52588e-05,0.0633689
0.0625,1.52588e-05,0.0466061
0.03125,1.52588e-05,0.0320469
0.015625,1.52588e-05,0.020789
0.0078125,1.52588e-05,0.0127745
0.00390625,1.52588e-05,0.00745981
0.00195312,1.52588e-05,0.00415663
0.000976562,1.52588e-05,0.00222316
0.000488281,1.52588e-05,0.00115002
0.000244141,1.52588e-05,0.000578913
0.00012207,1.52588e-05,0.000283449
6.10352e-05,1.52588e-05,0.000133073
