h,tau,error
0.125,1.52588e-05,0.00843705
0.0625,1.52588e-05,0.012812
0.03125,1.52588e-05,0.00967233
0.015625,1.52588e-05,0.00618787
0.0078125,1.52588e-05,0.00362496
0.00390625,1.52588e-05,0.00200145
0.00195312,1.52588e-05,0.00105978
0.000976562,1.52588e-05,0.000545377
0.000488281,1.52588e-05,0.000275235
0.000244141,1.52588e-05,0.00013663
0.00012207,1.52588e-05,6.6406e-05
6.10352e-05,1.52588e-05,3.10588e-05
