h,tau,error
0.125,1.52588e-05,0.0956107
0.0625,1.52588e-05,0.0775108
0.03125,1.52588e-05,0.0580707
0.015625,1.52588e-05,0.0408574
0.0078125,1.52588e-05,0.0271334
0.00390625,1.52588e-05,0.0170475
0.00195312,1.52588e-05,0.0101519
0.000976562,1.52588e-05,0.00574526
0.000488281,1.52588e-05,0.00310267
0.000244141,1.52588e-05,0.001607
0.00012207,1.52588e-05,0.000799933
6.10352e-05,1.52588e-05,0.000378879
