h,tau,error
0.125,1.52588e-05,0.103679
0.0625,1.52588e-05,0.0818681
0.03125,1.52588e-05,0.0608065
0.015625,1.52588e-05,0.042704
0.0078125,1.52588e-05,0.0283841
0.00390625,1.52588e-05,0.0178915
0.00195312,1.52588e-05,0.0107113
0.000976562,1.52588e-05,0.00609776
0.000488281,1.52588e-05,0.00331107
0.000244141,1.52588e-05,0.00172229
0.00012207,1.52588e-05,0.000859707
6.10352e-05,1.52588e-05,0.000407827
