h,tau,error
0.125,0.125,0.0797574
0.0625,0.0625,0.0598256
0.03125,0.03125,0.0424446
0.015625,0.015625,0.0283261
0.0078125,0.0078125,0.0179197
0.00390625,0.00390625,0.0107505
0.00195312,0.00195312,0.0061402
0.000976562,0.000976562,0.00335888
0.000488281,0.000488281,0.0017747
0.000244141,0.000244141,0.000915205
0.00012207,0.00012207,0.000465125
6.10352e-05,6.10352e-05,0.000234511
