0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176,178,180,182,184,186,188,190,192,194,196,198,200,202,204,206,208,210,212,214,216,218,220,222,224,226,228,230,232,234,236,238,240,242,244,246,248,250,252,254,256
0,0.078125,0.15625,0.234375,0.3125,0.390625,0.46875,0.546875,0.625,0.703125,0.78125,0.859375,0.9375,1.01562,1.09375,1.17188,1.25,1.32812,1.40625,1.48438,1.5625,1.64062,1.71875,1.79688,1.875,1.95312,2.03125,2.10938,2.1875,2.26562,2.34375,2.42188,2.5,2.57812,2.65625,2.73438,2.8125,2.89062,2.96875,3.04688,3.125,3.20312,3.28125,3.35938,3.4375,3.51562,3.59375,3.67188,3.75,3.82812,3.90625,3.98438,4.0625,4.14062,4.21875,4.29688,4.375,4.45312,4.53125,4.60938,4.6875,4.76562,4.84375,4.92188,5,5.07812,5.15625,5.23438,5.3125,5.39062,5.46875,5.54688,5.625,5.70312,5.78125,5.85938,5.9375,6.01562,6.09375,6.17188,6.25,6.32812,6.40625,6.48438,6.5625,6.64062,6.71875,6.79688,6.875,6.95312,7.03125,7.10938,7.1875,7.26562,7.34375,7.42188,7.5,7.57812,7.65625,7.73438,7.8125,7.89062,7.96875,8.04688,8.125,8.20312,8.28125,8.35938,8.4375,8.51562,8.59375,8.67188,8.75,8.82812,8.90625,8.98438,9.0625,9.14062,9.21875,9.29688,9.375,9.45312,9.53125,9.60938,9.6875,9.76562,9.84375,9.92188,10
