0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60,62,64,66,68,70,72,74,76,78,80,82,84,86,88,90,92,94,96,98,100,102,104,106,108,110,112,114,116,118,120,122,124,126,128,130,132,134,136,138,140,142,144,146,148,150,152,154,156,158,160,162,164,166,168,170,172,174,176,178,180,182,184,186,188,190,192,194,196,198,200,202,204,206,208,210,212,214,216,218,220,222,224,226,228,230,232,234,236,238,240,242,244,246,248,250,252,254,256
1.59099,1.54616,1.5,1.45237,1.40312,1.35208,1.29904,1.24373,1.18585,1.125,1.06066,0.992157,0.918559,0.838525,0.75,0.649519,0.53033,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.63028,1.58656,1.54161,1.49531,1.44752,1.3981,1.34687,1.29361,1.23807,1.17991,1.11873,1.05401,0.985044,0.910872,0.830098,0.740566,0.638602,0.516902,0.355756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.66864,1.62596,1.58213,1.53704,1.4906,1.44265,1.39306,1.34164,1.28817,1.23238,1.17394,1.11243,1.04732,0.97788,0.90312,0.821584,0.73101,0.627495,0.503115,0.33541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.70615,1.66443,1.62163,1.57768,1.53246,1.48587,1.43777,1.38801,1.33639,1.2827,1.22666,1.16793,1.10609,1.04058,0.970663,0.8953,0.812981,0.721327,0.616188,0.48894,0.313748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.74284,1.70202,1.6602,1.61729,1.57321,1.52787,1.48113,1.43287,1.38293,1.33112,1.2772,1.22091,1.1619,1.09972,1.0338,0.963392,0.887412,0.804285,0.711512,0.604669,0.474342,0.290474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.77878,1.7388,1.69788,1.65596,1.61294,1.56874,1.52326,1.47638,1.42796,1.37784,1.32583,1.27169,1.21514,1.15583,1.0933,1.02698,0.956066,0.879453,0.795495,0.701561,0.592927,0.459279,0.265165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.81401,1.77482,1.73476,1.69374,1.6517,1.60857,1.56425,1.51863,1.47161,1.42302,1.37273,1.32051,1.26615,1.20934,1.14973,1.08685,1.02011,0.948683,0.871421,0.786607,0.691466,0.580948,0.443706,0.237171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.84856,1.81013,1.77086,1.7307,1.68958,1.64744,1.60419,1.55975,1.514,1.46682,1.41808,1.36759,1.31518,1.26058,1.20351,1.1436,1.08036,1.01319,0.941243,0.863315,0.777617,0.681221,0.568716,0.427566,0.205396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.88249,1.84476,1.80624,1.76688,1.72663,1.68542,1.64317,1.5998,1.55523,1.50935,1.46202,1.41311,1.36244,1.30982,1.25499,1.19765,1.13743,1.07384,1.00623,0.933742,0.855132,0.768521,0.67082,0.556215,0.410792,0.167705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.91581,1.87875,1.84094,1.80234,1.7629,1.72255,1.68124,1.63888,1.5954,1.55071,1.50468,1.4572,1.40812,1.35727,1.30444,1.24937,1.19177,1.13123,1.06727,0.999218,0.926182,0.846869,0.759317,0.660256,0.543427,0.393303,0.118585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.94856,1.91213,1.875,1.83712,1.79844,1.75891,1.71847,1.67705,1.63459,1.59099,1.54616,1.5,1.45237,1.40312,1.35208,1.29904,1.24373,1.18585,1.125,1.06066,0.992157,0.918559,0.838525,0.75,0.649519,0.53033,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.98077,1.94495,1.90845,1.87125,1.83329,1.79452,1.7549,1.71437,1.67285,1.63028,1.58656,1.54161,1.49531,1.44752,1.3981,1.34687,1.29361,1.23807,1.17991,1.11873,1.05401,0.985044,0.910872,0.830098,0.740566,0.638602,0.516902,0.355756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.01246,1.97721,1.94133,1.90476,1.86748,1.82945,1.7906,1.75089,1.71026,1.66864,1.62596,1.58213,1.53704,1.4906,1.44265,1.39306,1.34164,1.28817,1.23238,1.17394,1.11243,1.04732,0.97788,0.90312,0.821584,0.73101,0.627495,0.503115,0.33541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.04366,2.00896,1.97365,1.9377,1.90107,1.86372,1.8256,1.78667,1.74687,1.70615,1.66443,1.62163,1.57768,1.53246,1.48587,1.43777,1.38801,1.33639,1.2827,1.22666,1.16793,1.10609,1.04058,0.970663,0.8953,0.812981,0.721327,0.616188,0.48894,0.313748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0744,2.04022,2.00546,1.97009,1.93407,1.89737,1.85994,1.82174,1.78273,1.74284,1.70202,1.6602,1.61729,1.57321,1.52787,1.48113,1.43287,1.38293,1.33112,1.2772,1.22091,1.1619,1.09972,1.0338,0.963392,0.887412,0.804285,0.711512,0.604669,0.474342,0.290474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.10468,2.07101,2.03677,2.00195,1.96652,1.93043,1.89366,1.85616,1.81788,1.77878,1.7388,1.69788,1.65596,1.61294,1.56874,1.52326,1.47638,1.42796,1.37784,1.32583,1.27169,1.21514,1.15583,1.0933,1.02698,0.956066,0.879453,0.795495,0.701561,0.592927,0.459279,0.265165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.13454,2.10134,2.06761,2.03332,1.99844,1.96294,1.92678,1.88994,1.85236,1.81401,1.77482,1.73476,1.69374,1.6517,1.60857,1.56425,1.51863,1.47161,1.42302,1.37273,1.32051,1.26615,1.20934,1.14973,1.08685,1.02011,0.948683,0.871421,0.786607,0.691466,0.580948,0.443706,0.237171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.16398,2.13124,2.09799,2.0642,2.02986,1.99492,1.95935,1.92313,1.88622,1.84856,1.81013,1.77086,1.7307,1.68958,1.64744,1.60419,1.55975,1.514,1.46682,1.41808,1.36759,1.31518,1.26058,1.20351,1.1436,1.08036,1.01319,0.941243,0.863315,0.777617,0.681221,0.568716,0.427566,0.205396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.19303,2.16073,2.12794,2.09464,2.06079,2.02639,1.99139,1.95576,1.91947,1.88249,1.84476,1.80624,1.76688,1.72663,1.68542,1.64317,1.5998,1.55523,1.50935,1.46202,1.41311,1.36244,1.30982,1.25499,1.19765,1.13743,1.07384,1.00623,0.933742,0.855132,0.768521,0.67082,0.556215,0.410792,0.167705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.2217,2.18982,2.15747,2.12463,2.09128,2.05738,2.02292,1.98785,1.95216,1.91581,1.87875,1.84094,1.80234,1.7629,1.72255,1.68124,1.63888,1.5954,1.55071,1.50468,1.4572,1.40812,1.35727,1.30444,1.24937,1.19177,1.13123,1.06727,0.999218,0.926182,0.846869,0.759317,0.660256,0.543427,0.393303,0.118585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.25,2.21853,2.18661,2.15421,2.12132,2.08791,2.05396,2.01944,1.98431,1.94856,1.91213,1.875,1.83712,1.79844,1.75891,1.71847,1.67705,1.63459,1.59099,1.54616,1.5,1.45237,1.40312,1.35208,1.29904,1.24373,1.18585,1.125,1.06066,0.992157,0.918559,0.838525,0.75,0.649519,0.53033,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.27795,2.24687,2.21536,2.18339,2.15094,2.118,2.08454,2.05053,2.01595,1.98077,1.94495,1.90845,1.87125,1.83329,1.79452,1.7549,1.71437,1.67285,1.63028,1.58656,1.54161,1.49531,1.44752,1.3981,1.34687,1.29361,1.23807,1.17991,1.11873,1.05401,0.985044,0.910872,0.830098,0.740566,0.638602,0.516902,0.355756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
