0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
2.25,2.18661,2.12132,2.05396,1.98431,1.91213,1.83712,1.75891,1.67705,1.59099,1.5,1.40312,1.29904,1.18585,1.06066,0.918559,0.75,0.53033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.30556,2.24374,2.18017,2.11468,2.0471,1.97721,1.90476,1.82945,1.75089,1.66864,1.58213,1.4906,1.39306,1.28817,1.17394,1.04732,0.90312,0.73101,0.503115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.35982,2.29946,2.23747,2.17371,2.10802,2.04022,1.97009,1.89737,1.82174,1.74284,1.6602,1.57321,1.48113,1.38293,1.2772,1.1619,1.0338,0.887412,0.711512,0.474342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.41286,2.35385,2.29333,2.23117,2.16723,2.10134,2.03332,1.96294,1.88994,1.81401,1.73476,1.6517,1.56425,1.47161,1.37273,1.26615,1.14973,1.02011,0.871421,0.691466,0.443706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.46475,2.40702,2.34787,2.28719,2.22486,2.16073,2.09464,2.02639,1.95576,1.88249,1.80624,1.72663,1.64317,1.55523,1.46202,1.36244,1.25499,1.13743,1.00623,0.855132,0.67082,0.410792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.51558,2.45904,2.40117,2.34187,2.28104,2.21853,2.15421,2.08791,2.01944,1.94856,1.875,1.79844,1.71847,1.63459,1.54616,1.45237,1.35208,1.24373,1.125,0.992157,0.838525,0.649519,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.56539,2.50998,2.45331,2.39531,2.33586,2.27486,2.21218,2.14767,2.08117,2.01246,1.94133,1.86748,1.7906,1.71026,1.62596,1.53704,1.44265,1.34164,1.23238,1.11243,0.97788,0.821584,0.627495,0.33541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.61426,2.55991,2.50437,2.44758,2.38943,2.32983,2.26867,2.20582,2.14112,2.0744,2.00546,1.93407,1.85994,1.78273,1.70202,1.61729,1.52787,1.43287,1.33112,1.22091,1.09972,0.963392,0.804285,0.604669,0.290474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.66224,2.60888,2.55441,2.49875,2.44182,2.38354,2.32379,2.26247,2.19943,2.13454,2.06761,1.99844,1.92678,1.85236,1.77482,1.69374,1.60857,1.51863,1.42302,1.32051,1.20934,1.08685,0.948683,0.786607,0.580948,0.237171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.70936,2.65695,2.60348,2.5489,2.49312,2.43606,2.37763,2.31773,2.25624,2.19303,2.12794,2.06079,1.99139,1.91947,1.84476,1.76688,1.68542,1.5998,1.50935,1.41311,1.30982,1.19765,1.07384,0.933742,0.768521,0.556215,0.167705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.75568,2.70416,2.65165,2.59808,2.54337,2.48747,2.43028,2.37171,2.31166,2.25,2.18661,2.12132,2.05396,1.98431,1.91213,1.83712,1.75891,1.67705,1.59099,1.5,1.40312,1.29904,1.18585,1.06066,0.918559,0.75,0.53033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.80123,2.75057,2.69896,2.64634,2.59266,2.53784,2.48181,2.42448,2.36577,2.30556,2.24374,2.18017,2.11468,2.0471,1.97721,1.90476,1.82945,1.75089,1.66864,1.58213,1.4906,1.39306,1.28817,1.17394,1.04732,0.90312,0.73101,0.503115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.84605,2.7962,2.74545,2.69374,2.64102,2.58723,2.53229,2.47614,2.41868,2.35982,2.29946,2.23747,2.17371,2.10802,2.04022,1.97009,1.89737,1.82174,1.74284,1.6602,1.57321,1.48113,1.38293,1.2772,1.1619,1.0338,0.887412,0.711512,0.474342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.89018,2.8411,2.79117,2.74032,2.68852,2.63569,2.58179,2.52673,2.47045,2.41286,2.35385,2.29333,2.23117,2.16723,2.10134,2.03332,1.96294,1.88994,1.81401,1.73476,1.6517,1.56425,1.47161,1.37273,1.26615,1.14973,1.02011,0.871421,0.691466,0.443706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.93364,2.88531,2.83615,2.78613,2.73519,2.68328,2.63035,2.57633,2.52116,2.46475,2.40702,2.34787,2.28719,2.22486,2.16073,2.09464,2.02639,1.95576,1.88249,1.80624,1.72663,1.64317,1.55523,1.46202,1.36244,1.25499,1.13743,1.00623,0.855132,0.67082,0.410792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.97647,2.92884,2.88043,2.83119,2.78107,2.73004,2.67804,2.625,2.57087,2.51558,2.45904,2.40117,2.34187,2.28104,2.21853,2.15421,2.08791,2.01944,1.94856,1.875,1.79844,1.71847,1.63459,1.54616,1.45237,1.35208,1.24373,1.125,0.992157,0.838525,0.649519,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.01869,2.97174,2.92404,2.87554,2.82622,2.77601,2.72489,2.67278,2.61964,2.56539,2.50998,2.45331,2.39531,2.33586,2.27486,2.21218,2.14767,2.08117,2.01246,1.94133,1.86748,1.7906,1.71026,1.62596,1.53704,1.44265,1.34164,1.23238,1.11243,0.97788,0.821584,0.627495,0.33541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.06033,3.01403,2.96701,2.91923,2.87065,2.82124,2.77094,2.71972,2.66751,2.61426,2.55991,2.50437,2.44758,2.38943,2.32983,2.26867,2.20582,2.14112,2.0744,2.00546,1.93407,1.85994,1.78273,1.70202,1.61729,1.52787,1.43287,1.33112,1.22091,1.09972,0.963392,0.804285,0.604669,0.290474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.10141,3.05573,3.00936,2.96226,2.9144,2.86575,2.81625,2.76586,2.71454,2.66224,2.60888,2.55441,2.49875,2.44182,2.38354,2.32379,2.26247,2.19943,2.13454,2.06761,1.99844,1.92678,1.85236,1.77482,1.69374,1.60857,1.51863,1.42302,1.32051,1.20934,1.08685,0.948683,0.786607,0.580948,0.237171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.14195,3.09687,3.05113,3.00468,2.95751,2.90957,2.86083,2.81125,2.76077,2.70936,2.65695,2.60348,2.5489,2.49312,2.43606,2.37763,2.31773,2.25624,2.19303,2.12794,2.06079,1.99139,1.91947,1.84476,1.76688,1.68542,1.5998,1.50935,1.41311,1.30982,1.19765,1.07384,0.933742,0.768521,0.556215,0.167705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.18198,3.13748,3.09233,3.04651,3,2.95275,2.90474,2.85591,2.80624,2.75568,2.70416,2.65165,2.59808,2.54337,2.48747,2.43028,2.37171,2.31166,2.25,2.18661,2.12132,2.05396,1.98431,1.91213,1.83712,1.75891,1.67705,1.59099,1.5,1.40312,1.29904,1.18585,1.06066,0.918559,0.75,0.53033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.22151,3.17756,3.13299,3.08778,3.04189,2.99531,2.94799,2.89989,2.85099,2.80123,2.75057,2.69896,2.64634,2.59266,2.53784,2.48181,2.42448,2.36577,2.30556,2.24374,2.18017,2.11468,2.0471,1.97721,1.90476,1.82945,1.75089,1.66864,1.58213,1.4906,1.39306,1.28817,1.17394,1.04732,0.90312,0.73101,0.503115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.26056,3.21714,3.17313,3.1285,3.08322,3.03727,2.99061,2.94321,2.89504,2.84605,2.7962,2.74545,2.69374,2.64102,2.58723,2.53229,2.47614,2.41868,2.35982,2.29946,2.23747,2.17371,2.10802,2.04022,1.97009,1.89737,1.82174,1.74284,1.6602,1.57321,1.48113,1.38293,1.2772,1.1619,1.0338,0.887412,0.711512,0.474342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.29915,3.25624,3.21277,3.16869,3.124,3.07866,3.03263,2.9859,2.93843,2.89018,2.8411,2.79117,2.74032,2.68852,2.63569,2.58179,2.52673,2.47045,2.41286,2.35385,2.29333,2.23117,2.16723,2.10134,2.03332,1.96294,1.88994,1.81401,1.73476,1.6517,1.56425,1.47161,1.37273,1.26615,1.14973,1.02011,0.871421,0.691466,0.443706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.33729,3.29488,3.25192,3.20839,3.16425,3.1195,3.07409,3.02799,2.98119,2.93364,2.88531,2.83615,2.78613,2.73519,2.68328,2.63035,2.57633,2.52116,2.46475,2.40702,2.34787,2.28719,2.22486,2.16073,2.09464,2.02639,1.95576,1.88249,1.80624,1.72663,1.64317,1.55523,1.46202,1.36244,1.25499,1.13743,1.00623,0.855132,0.67082,0.410792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.375,3.33307,3.29061,3.2476,3.204,3.15981,3.11498,3.06951,3.02335,2.97647,2.92884,2.88043,2.83119,2.78107,2.73004,2.67804,2.625,2.57087,2.51558,2.45904,2.40117,2.34187,2.28104,2.21853,2.15421,2.08791,2.01944,1.94856,1.875,1.79844,1.71847,1.63459,1.54616,1.45237,1.35208,1.24373,1.125,0.992157,0.838525,0.649519,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.41229,3.37083,3.32885,3.28634,3.24326,3.19961,3.15535,3.11047,3.06492,3.01869,2.97174,2.92404,2.87554,2.82622,2.77601,2.72489,2.67278,2.61964,2.56539,2.50998,2.45331,2.39531,2.33586,2.27486,2.21218,2.14767,2.08117,2.01246,1.94133,1.86748,1.7906,1.71026,1.62596,1.53704,1.44265,1.34164,1.23238,1.11243,0.97788,0.821584,0.627495,0.33541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.44918,3.40817,3.36666,3.32462,3.28205,3.23892,3.19521,3.15089,3.10594,3.06033,3.01403,2.96701,2.91923,2.87065,2.82124,2.77094,2.71972,2.66751,2.61426,2.55991,2.50437,2.44758,2.38943,2.32983,2.26867,2.20582,2.14112,2.0744,2.00546,1.93407,1.85994,1.78273,1.70202,1.61729,1.52787,1.43287,1.33112,1.22091,1.09972,0.963392,0.804285,0.604669,0.290474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.48569,3.44511,3.40404,3.36248,3.32039,3.27777,3.23458,3.19081,3.14643,3.10141,3.05573,3.00936,2.96226,2.9144,2.86575,2.81625,2.76586,2.71454,2.66224,2.60888,2.55441,2.49875,2.44182,2.38354,2.32379,2.26247,2.19943,2.13454,2.06761,1.99844,1.92678,1.85236,1.77482,1.69374,1.60857,1.51863,1.42302,1.32051,1.20934,1.08685,0.948683,0.786607,0.580948,0.237171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.52181,3.48165,3.44102,3.39991,3.35829,3.31615,3.27347,3.23023,3.1864,3.14195,3.09687,3.05113,3.00468,2.95751,2.90957,2.86083,2.81125,2.76077,2.70936,2.65695,2.60348,2.5489,2.49312,2.43606,2.37763,2.31773,2.25624,2.19303,2.12794,2.06079,1.99139,1.91947,1.84476,1.76688,1.68542,1.5998,1.50935,1.41311,1.30982,1.19765,1.07384,0.933742,0.768521,0.556215,0.167705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.55756,3.51781,3.47761,3.43693,3.39577,3.3541,3.31191,3.26917,3.22587,3.18198,3.13748,3.09233,3.04651,3,2.95275,2.90474,2.85591,2.80624,2.75568,2.70416,2.65165,2.59808,2.54337,2.48747,2.43028,2.37171,2.31166,2.25,2.18661,2.12132,2.05396,1.98431,1.91213,1.83712,1.75891,1.67705,1.59099,1.5,1.40312,1.29904,1.18585,1.06066,0.918559,0.75,0.53033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.59296,3.55361,3.51381,3.47356,3.43284,3.39163,3.34991,3.30766,3.26487,3.22151,3.17756,3.13299,3.08778,3.04189,2.99531,2.94799,2.89989,2.85099,2.80123,2.75057,2.69896,2.64634,2.59266,2.53784,2.48181,2.42448,2.36577,2.30556,2.24374,2.18017,2.11468,2.0471,1.97721,1.90476,1.82945,1.75089,1.66864,1.58213,1.4906,1.39306,1.28817,1.17394,1.04732,0.90312,0.73101,0.503115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.62802,3.58905,3.54965,3.50981,3.46951,3.42874,3.38748,3.34571,3.30341,3.26056,3.21714,3.17313,3.1285,3.08322,3.03727,2.99061,2.94321,2.89504,2.84605,2.7962,2.74545,2.69374,2.64102,2.58723,2.53229,2.47614,2.41868,2.35982,2.29946,2.23747,2.17371,2.10802,2.04022,1.97009,1.89737,1.82174,1.74284,1.6602,1.57321,1.48113,1.38293,1.2772,1.1619,1.0338,0.887412,0.711512,0.474342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.66273,3.62414,3.58513,3.54568,3.5058,3.46545,3.42464,3.38332,3.3415,3.29915,3.25624,3.21277,3.16869,3.124,3.07866,3.03263,2.9859,2.93843,2.89018,2.8411,2.79117,2.74032,2.68852,2.63569,2.58179,2.52673,2.47045,2.41286,2.35385,2.29333,2.23117,2.16723,2.10134,2.03332,1.96294,1.88994,1.81401,1.73476,1.6517,1.56425,1.47161,1.37273,1.26615,1.14973,1.02011,0.871421,0.691466,0.443706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.69713,3.65889,3.62026,3.5812,3.54172,3.50179,3.46139,3.42053,3.37916,3.33729,3.29488,3.25192,3.20839,3.16425,3.1195,3.07409,3.02799,2.98119,2.93364,2.88531,2.83615,2.78613,2.73519,2.68328,2.63035,2.57633,2.52116,2.46475,2.40702,2.34787,2.28719,2.22486,2.16073,2.09464,2.02639,1.95576,1.88249,1.80624,1.72663,1.64317,1.55523,1.46202,1.36244,1.25499,1.13743,1.00623,0.855132,0.67082,0.410792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.7312,3.69332,3.65505,3.61637,3.57727,3.53774,3.49777,3.45733,3.41641,3.375,3.33307,3.29061,3.2476,3.204,3.15981,3.11498,3.06951,3.02335,2.97647,2.92884,2.88043,2.83119,2.78107,2.73004,2.67804,2.625,2.57087,2.51558,2.45904,2.40117,2.34187,2.28104,2.21853,2.15421,2.08791,2.01944,1.94856,1.875,1.79844,1.71847,1.63459,1.54616,1.45237,1.35208,1.24373,1.125,0.992157,0.838525,0.649519,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.76497,3.72743,3.68951,3.6512,3.61248,3.57334,3.53377,3.49374,3.45326,3.41229,3.37083,3.32885,3.28634,3.24326,3.19961,3.15535,3.11047,3.06492,3.01869,2.97174,2.92404,2.87554,2.82622,2.77601,2.72489,2.67278,2.61964,2.56539,2.50998,2.45331,2.39531,2.33586,2.27486,2.21218,2.14767,2.08117,2.01246,1.94133,1.86748,1.7906,1.71026,1.62596,1.53704,1.44265,1.34164,1.23238,1.11243,0.97788,0.821584,0.627495,0.33541,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.79844,3.76123,3.72366,3.6857,3.64734,3.60858,3.5694,3.52978,3.48972,3.44918,3.40817,3.36666,3.32462,3.28205,3.23892,3.19521,3.15089,3.10594,3.06033,3.01403,2.96701,2.91923,2.87065,2.82124,2.77094,2.71972,2.66751,2.61426,2.55991,2.50437,2.44758,2.38943,2.32983,2.26867,2.20582,2.14112,2.0744,2.00546,1.93407,1.85994,1.78273,1.70202,1.61729,1.52787,1.43287,1.33112,1.22091,1.09972,0.963392,0.804285,0.604669,0.290474,0,0,0,0,0,0,0,0,0,0,0,0,0
3.83161,3.79473,3.75749,3.71988,3.68188,3.64349,3.60468,3.56546,3.5258,3.48569,3.44511,3.40404,3.36248,3.32039,3.27777,3.23458,3.19081,3.14643,3.10141,3.05573,3.00936,2.96226,2.9144,2.86575,2.81625,2.76586,2.71454,2.66224,2.60888,2.55441,2.49875,2.44182,2.38354,2.32379,2.26247,2.19943,2.13454,2.06761,1.99844,1.92678,1.85236,1.77482,1.69374,1.60857,1.51863,1.42302,1.32051,1.20934,1.08685,0.948683,0.786607,0.580948,0.237171,0,0,0,0,0,0,0,0,0,0,0,0
3.8645,3.82794,3.79103,3.75375,3.7161,3.67806,3.63963,3.60078,3.56151,3.52181,3.48165,3.44102,3.39991,3.35829,3.31615,3.27347,3.23023,3.1864,3.14195,3.09687,3.05113,3.00468,2.95751,2.90957,2.86083,2.81125,2.76077,2.70936,2.65695,2.60348,2.5489,2.49312,2.43606,2.37763,2.31773,2.25624,2.19303,2.12794,2.06079,1.99139,1.91947,1.84476,1.76688,1.68542,1.5998,1.50935,1.41311,1.30982,1.19765,1.07384,0.933742,0.768521,0.556215,0.167705,0,0,0,0,0,0,0,0,0,0,0
3.89711,3.86086,3.82426,3.78731,3.75,3.71231,3.67423,3.63576,3.59687,3.55756,3.51781,3.47761,3.43693,3.39577,3.3541,3.31191,3.26917,3.22587,3.18198,3.13748,3.09233,3.04651,3,2.95275,2.90474,2.85591,2.80624,2.75568,2.70416,2.65165,2.59808,2.54337,2.48747,2.43028,2.37171,2.31166,2.25,2.18661,2.12132,2.05396,1.98431,1.91213,1.83712,1.75891,1.67705,1.59099,1.5,1.40312,1.29904,1.18585,1.06066,0.918559,0.75,0.53033,0,0,0,0,0,0,0,0,0,0,0
3.92946,3.8935,3.85722,3.82059,3.7836,3.74625,3.70852,3.67041,3.63189,3.59296,3.55361,3.51381,3.47356,3.43284,3.39163,3.34991,3.30766,3.26487,3.22151,3.17756,3.13299,3.08778,3.04189,2.99531,2.94799,2.89989,2.85099,2.80123,2.75057,2.69896,2.64634,2.59266,2.53784,2.48181,2.42448,2.36577,2.30556,2.24374,2.18017,2.11468,2.0471,1.97721,1.90476,1.82945,1.75089,1.66864,1.58213,1.4906,1.39306,1.28817,1.17394,1.04732,0.90312,0.73101,0.503115,0,0,0,0,0,0,0,0,0,0
3.96153,3.92588,3.88989,3.85357,3.8169,3.77988,3.74249,3.70473,3.66657,3.62802,3.58905,3.54965,3.50981,3.46951,3.42874,3.38748,3.34571,3.30341,3.26056,3.21714,3.17313,3.1285,3.08322,3.03727,2.99061,2.94321,2.89504,2.84605,2.7962,2.74545,2.69374,2.64102,2.58723,2.53229,2.47614,2.41868,2.35982,2.29946,2.23747,2.17371,2.10802,2.04022,1.97009,1.89737,1.82174,1.74284,1.6602,1.57321,1.48113,1.38293,1.2772,1.1619,1.0338,0.887412,0.711512,0.474342,0,0,0,0,0,0,0,0,0
