0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,0.15625,0.3125,0.46875,0.625,0.78125,0.9375,1.09375,1.25,1.40625,1.5625,1.71875,1.875,2.03125,2.1875,2.34375,2.5,2.65625,2.8125,2.96875,3.125,3.28125,3.4375,3.59375,3.75,3.90625,4.0625,4.21875,4.375,4.53125,4.6875,4.84375,5,5.15625,5.3125,5.46875,5.625,5.78125,5.9375,6.09375,6.25,6.40625,6.5625,6.71875,6.875,7.03125,7.1875,7.34375,7.5,7.65625,7.8125,7.96875,8.125,8.28125,8.4375,8.59375,8.75,8.90625,9.0625,9.21875,9.375,9.53125,9.6875,9.84375,10
