0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,-0.6875,2.6875
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015625,-0.265625,1.84375,-6.59375,12.3906
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390625,-0.0898438,0.894531,-5.01172,17.1367,-36.0195,43.7148
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000976562,-0.0283203,0.367188,-2.79688,13.8145,-45.9863,103.516,-152.773,135.552
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244141,-0.00854492,0.136475,-1.31372,8.4751,-38.5112,125.941,-296.936,495.958,-561.234,390.239
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10352e-05,-0.00250244,0.0474854,-0.552368,4.39642,-25.2963,108.321,-349.796,852.761,-1552.35,2055.32,-1880.32,1071.41
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52588e-05,-0.000717163,0.0157623,-0.214951,2.0345,-14.1615,74.9167,-306.847,981.606,-2454.27,4761.07,-7045.85,7712.8,-5910.57,2847.31
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8147e-06,-0.000202179,0.00505066,-0.0789948,0.866516,-7.07578,44.5491,-220.95,874.235,-2776.38,7080.28,-14425.2,23209.4,-28900,26931.5,-17733.7,7390.46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.53674e-07,-5.62668e-05,0.00157452,-0.0277796,0.346485,-3.24646,23.7006,-137.982,650.22,-2502.59,7901.67,-20473.6,43370.7,-74495.7,102304,-109856,89044,-51355.7,18844.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38419e-07,-1.54972e-05,0.000480175,-0.00943327,0.131833,-1.39385,11.5744,-77.3509,422.854,-1911.44,7192.29,-22601.7,59331.8,-129746,234904,-348535,417228,-393580,282094,-144648,47385.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96046e-08,-4.23193e-06,0.000143826,-0.00311345,0.0481886,-0.567436,5.281,-39.8355,247.782,-1286.18,5616.65,-20739.6,64918.2,-172288,386841,-731417,1.15564e+06,-1.50844e+06,1.59966e+06,-1.34486e+06,863529,-398406,117840
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49012e-08,-1.14739e-06,4.24385e-05,-0.00100362,0.0170409,-0.221147,2.27983,-19.1571,133.581,-782.848,3890.94,-16503.8,59976.4,-187113,501208,-1.15076e+06,2.25643e+06,-3.75626e+06,5.26277e+06,-6.12969e+06,5.8324e+06,-4.42082e+06,2.57001e+06,-1.07738e+06,290389
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72529e-09,-3.09199e-07,1.23642e-05,-0.000317145,0.00586116,-0.0831064,0.94002,-8.7066,67.2605,-439.187,2447.56,-11723.8,48504.4,-173876,540919,-1.46051e+06,3.41797e+06,-6.91293e+06,1.20271e+07,-1.78782e+07,2.24939e+07,-2.36456e+07,2.03966e+07,-1.40712e+07,7.47119e+06,-2.86916e+06,710190
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.31323e-10,-8.28877e-08,3.56324e-06,-9.85283e-05,0.00196883,-0.0302819,0.372852,-3.77367,31.9901,-230.277,1422.01,-7590.46,35218.8,-142604,505179,-1.56773e+06,4.26232e+06,-1.01413e+07,2.10666e+07,-3.80642e+07,5.95016e+07,-7.98781e+07,9.11788e+07,-8.73154e+07,6.8867e+07,-4.35843e+07,2.12915e+07,-7.54221e+06,1.72576e+06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32831e-10,-2.21189e-08,1.01724e-06,-3.01634e-05,0.000648016,-0.0107454,0.143066,-1.57083,14.4969,-114.045,772.896,-4548.75,23389.9,-105558,419443,-1.47056e+06,4.55383e+06,-1.24562e+07,3.00689e+07,-6.39339e+07,1.19372e+08,-1.94866e+08,2.7649e+08,-3.38323e+08,3.53342e+08,-3.10656e+08,2.2565e+08,-1.31887e+08,5.96506e+07,-1.96065e+07,4.17059e+06
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82077e-11,-5.87897e-09,2.88012e-07,-9.11648e-06,0.000209538,-0.00372624,0.0533426,-0.631483,6.30238,-53.7911,396.91,-2553.13,14409.6,-71709,315825,-1.23431e+06,4.28804e+06,-1.32535e+07,3.64476e+07,-8.91132e+07,1.93399e+08,-3.71625e+08,6.30008e+08,-9.37766e+08,1.21792e+09,-1.3689e+09,1.31742e+09,-1.07042e+09,7.20457e+08,-3.91124e+08,1.64666e+08,-5.04785e+07,1.0031e+07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45519e-11,-1.55705e-09,8.09523e-08,-2.72437e-06,6.67073e-05,-0.00126638,0.0193965,-0.246269,2.64284,-24.3222,194.094,-1354.68,8325.15,-45286.2,218941,-943660,3.63408e+06,-1.25227e+07,3.86403e+07,-1.0677e+08,2.64027e+08,-5.83509e+08,1.15009e+09,-2.01561e+09,3.12865e+09,-4.27908e+09,5.12304e+09,-5.32376e+09,4.74994e+09,-3.58692e+09,2.24888e+09,-1.13965e+09,4.48724e+08,-1.28866e+08,2.40258e+07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63798e-12,-4.11092e-10,2.26064e-08,-8.06023e-07,2.09455e-05,-0.000422786,0.00689878,-0.0935113,1.07376,-10.5989,90.9533,-684.536,4550.02,-26857.3,141396,-666221,2.81663e+06,-1.0705e+07,3.66207e+07,-1.12829e+08,3.13103e+08,-7.8215e+08,1.75685e+09,-3.54193e+09,6.39327e+09,-1.02979e+10,1.47388e+10,-1.86434e+10,2.07e+10,-2.00001e+10,1.663e+10,-1.17288e+10,6.88163e+09,-3.26951e+09,1.20894e+09,-3.26533e+08,5.73343e+07
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09495e-13,-1.0823e-10,6.27642e-09,-2.3634e-07,6.49628e-06,-0.000138928,0.002406,-0.0346773,0.424228,-4.47076,41.0526,-331.412,2368.95,-15079.6,85872.6,-439078,2.02163e+06,-8.40019e+06,3.15501e+07,-1.07225e+08,3.29916e+08,-9.19057e+08,2.31692e+09,-5.28059e+09,1.08641e+10,-2.01337e+10,3.35164e+10,-4.99393e+10,6.63025e+10,-7.79977e+10,8.07326e+10,-7.28774e+10,5.6731e+10,-3.75296e+10,2.06902e+10,-9.25144e+09,3.22424e+09,-8.21928e+08,1.36374e+08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27374e-13,-2.84217e-11,1.7335e-09,-6.87432e-08,1.9927e-06,-4.50082e-05,0.000824509,-0.0125909,0.163486,-1.83206,17.9238,-154.491,1181.72,-8069,49417.6,-272507,1.35724e+06,-6.12042e+06,2.50365e+07,-9.30318e+07,3.14304e+08,-9.65894e+08,2.70013e+09,-6.8634e+09,1.585e+10,-3.32109e+10,6.30239e+10,-1.0806e+11,1.66896e+11,-2.31317e+11,2.8636e+11,-3.14813e+11,3.05147e+11,-2.58453e+11,1.89112e+11,-1.1779e+11,6.12361e+10,-2.58576e+10,8.52152e+09,-2.05666e+09,3.23427e+08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68434e-14,-7.44649e-12,4.76518e-10,-1.985e-08,6.05191e-07,-1.43958e-05,0.000278123,-0.00448576,0.0616131,-0.731573,7.59688,-69.6306,567.496,-4137.44,27116.8,-160409,859260,-4.1791e+06,1.84935e+07,-7.45836e+07,2.74456e+08,-9.22251e+08,2.83106e+09,-7.9393e+09,2.03329e+10,-4.75204e+10,1.01235e+11,-1.96276e+11,3.45618e+11,-5.51309e+11,7.94082e+11,-1.02871e+12,1.19282e+12,-1.23066e+12,1.12154e+12,-8.94634e+11,6.17495e+11,-3.63346e+11,1.78698e+11,-7.1476e+10,2.23393e+10,-5.11885e+09,7.65029e+08
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.42109e-14,-1.94689e-12,1.30427e-10,-5.69403e-09,1.82145e-07,-4.55139e-06,9.24862e-05,-0.00157101,0.0227577,-0.285406,3.13521,-30.449,263.413,-2042.27,14262.2,-90086.5,516441,-2.69459e+06,1.28254e+07,-5.57892e+07,2.221e+08,-8.10059e+08,2.70866e+09,-8.30647e+09,2.3362e+10,-6.02428e+10,1.42338e+11,-3.07842e+11,6.08596e+11,-1.09787e+12,1.80313e+12,-2.68875e+12,3.62795e+12,-4.41148e+12,4.81022e+12,-4.67496e+12,4.01979e+12,-3.03001e+12,1.97906e+12,-1.10344e+12,5.14869e+11,-1.9561e+11,5.81329e+10,-1.2679e+10,1.80528e+09
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55271e-15,-5.08038e-13,3.55591e-11,-1.62353e-09,5.43707e-08,-1.42388e-06,3.03585e-05,-0.000541724,0.00825404,-0.109023,1.26312,-12.9572,118.581,-974.198,7221.64,-48510.1,296330,-1.651e+06,8.41021e+06,-3.92482e+07,1.68066e+08,-6.6119e+08,2.39198e+09,-7.96225e+09,2.43947e+10,-6.87933e+10,1.78513e+11,-4.26014e+11,9.34173e+11,-1.88001e+12,3.46694e+12,-5.84709e+12,8.99714e+12,-1.25945e+13,1.59827e+13,-1.83099e+13,1.88404e+13,-1.73058e+13,1.40843e+13,-1.0062e+13,6.23676e+12,-3.30395e+12,1.4664e+12,-5.30491e+11,1.50269e+11,-3.12671e+10,4.25081e+09
0,0,0,0,0,0,0,0,0,0,0,0,0,8.88178e-16,-1.32339e-13,9.65983e-12,-4.60364e-10,1.6108e-08,-4.41178e-07,9.84776e-06,-0.000184172,0.0029444,-0.0408556,0.497885,-5.37928,51.9231,-450.575,3533.52,-25151.9,163096,-966393,5.2458e+06,-2.61421e+07,1.19812e+08,-5.05705e+08,1.96793e+09,-7.06621e+09,2.3424e+10,-7.17055e+10,2.02706e+11,-5.29059e+11,1.27422e+12,-2.82979e+12,5.78863e+12,-1.08922e+13,1.88205e+13,-2.98003e+13,4.31309e+13,-5.6889e+13,6.81359e+13,-7.37843e+13,7.18707e+13,-6.25801e+13,4.83418e+13,-3.28205e+13,1.93552e+13,-9.76613e+12,4.13271e+12,-1.42682e+12,3.86068e+11,-7.6798e+10,9.9894e+09
0,0,0,0,0,0,0,0,0,0,0,2.22045e-16,-3.44169e-14,2.61546e-12,-1.29879e-10,4.73928e-09,-1.35492e-07,3.15995e-06,-6.18074e-05,0.00103452,-0.0150449,0.19238,-2.18357,22.1699,-202.632,1676.07,-12602,86452.4,-542835,3.12801e+06,-1.65786e+07,8.09692e+07,-3.64964e+08,1.52012e+09,-5.85628e+09,2.08832e+10,-6.89613e+10,2.10939e+11,-5.97662e+11,1.56823e+12,-3.80916e+12,8.55884e+12,-1.7773e+13,3.40678e+13,-6.01883e+13,9.78294e+13,-1.45969e+14,1.99412e+14,-2.4865e+14,2.8195e+14,-2.89466e+14,2.67665e+14,-2.21523e+14,1.62839e+14,-1.05321e+14,5.92317e+13,-2.85296e+13,1.15354e+13,-3.80865e+12,9.86347e+11,-1.87939e+11,2.34326e+10
0,0,0,0,0,0,0,0,0,5.55112e-17,-8.9373e-15,7.05991e-13,-3.64703e-11,1.38552e-09,-4.12742e-08,1.00389e-06,-2.04966e-05,0.00035845,-0.00545207,0.0729899,-0.868314,9.2507,-88.8259,772.847,-6120.54,44287.3,-293742,1.79077e+06,-1.0058e+07,5.21482e+07,-2.49996e+08,1.10965e+09,-4.56541e+09,1.74255e+10,-6.17417e+10,2.03164e+11,-6.20987e+11,1.76316e+12,-4.64938e+12,1.1382e+13,-2.58521e+13,5.44339e+13,-1.06138e+14,1.91392e+14,-3.1866e+14,4.88923e+14,-6.89712e+14,8.9214e+14,-1.05475e+15,1.1355e+15,-1.10818e+15,9.75239e+14,-7.69015e+14,5.39176e+14,-3.32951e+14,1.78949e+14,-8.24467e+13,3.19141e+13,-1.0096e+13,2.50705e+12,-4.5837e+11,5.48753e+10
